222,10183,3
223,10188,3
224,10190,12
225,10328,12
226,10357,9
227,10629,9
230,10874,9
231,11019,9
235,11314,3
237,11600,3
238,11646,9
239,11747,6
240,11749,6
242,11761,5
243,11762,3
244,11765,5
245,11768,3
246,11774,5
247,11780,2
248,11782,2
249,11792,2
250,11808,1
251,11814,1
253,11820,15
254,11823,15
255,11831,2
256,11898,5
257,11991,3
258,12057,9
259,12089,2
260,12139,3
261,12158,5
262,12201,5
263,12425,15
264,12507,15
265,12556,3
266,12674,3
269,13401,2
270,13407,5
271,13414,2
272,13419,3
273,13420,5
274,13426,1
275,13428,1
276,13433,1
277,13436,3
278,13441,5
279,13501,3
280,13551,3
281,13626,2
282,13660,5
283,13743,5
284,14353,3
285,14494,9
286,14548,5
287,14571,2
288,14655,5
289,14684,3
290,14788,6
291,14832,3
292,15002,2
293,15003,2
294,15015,2
295,15018,2
296,15023,2
297,15032,5
298,15033,5
299,15039,3
300,15042,3
302,15204,1
303,15255,1
304,15297,5
308,15514,2
309,15527,1
310,15570,5
311,15604,5
312,15673,9
313,15678,9
314,15699,1
315,15747,1
316,15785,1
317,15815,3
319,16004,1
320,16073,1
321,16086,1
322,16388,1
323,16454,3
324,16459,1
325,16603,11
326,16604,9
327,16613,11
328,16615,9
329,16631,12
330,16640,12
331,16915,3
332,16991,9
333,17002,12
334,17079,9
335,17083,9
336,17085,9
337,17118,9
338,17174,9
339,17476,12
340,17576,5
342,17845,11
344,18196,3
345,18198,9
346,18204,3
347,18207,3
348,18211,3
349,18218,3
352,18231,9
353,18233,9
355,18438,3
357,18495,3
358,18519,9
359,18682,3
360,18803,9
361,18809,9
362,19049,3
363,19228,5
364,19243,3
365,19266,3
366,19328,5
367,19379,3
368,19421,3
369,19615,3
373,19785,1
374,19792,3
375,19796,3
376,19806,1
377,19807,1
378,19813,1
379,19816,1
380,19826,1
381,19832,1
383,19911,1
385,19934,1
386,19972,1
387,19974,1
388,20018,1
389,20161,3
390,20166,3
391,20219,3
392,20235,3
393,20334,12
394,20370,9
397,20455,9
398,20461,5
399,20540,3
402,20700,3
403,20712,3
415,21448,1
417,21460,1
419,21467,1
420,21474,13
426,21511,13
427,21517,13
430,21551,12
431,21561,2
432,21563,2
433,21567,12
435,21575,5
436,21577,3
439,21654,3
443,21794,1
452,22294,13
453,22299,13
454,22312,3
455,22322,13
458,22553,13
460,22660,13
461,22693,1
463,22776,12
464,22923,12
465,23155,2
469,23171,3
471,23175,3
472,23178,2
473,23181,2
474,23186,2
475,23213,5
476,23245,2
477,23272,2
478,23317,3
479,23323,2
483,23632,2
485,23661,3
487,23760,3
488,23852,2
491,24080,2
492,24092,2
493,24127,2
494,24132,2
495,24286,2
496,24306,2
497,24343,2
498,24805,2
499,24914,2
500,24922,2
501,24954,2
503,25084,2
504,25091,2
508,25270,2
509,25315,2
510,25352,12
511,25516,2
513,25590,12
514,25615,2
523,26352,1
524,26418,12
530,27824,1
531,27830,1
532,27833,1
535,27849,9
537,27862,9
538,27896,1
539,27960,1
540,28048,1
544,28190,1
545,28207,1
551,28482,1
552,28536,1
553,28546,1
557,28727,1
558,28738,1
561,29080,3
562,29096,1
563,29232,3
564,29424,10
565,29545,1
567,29697,1
568,29698,6
569,29699,9
571,29701,2
572,29702,5
574,29704,2
575,29706,12
577,29717,1
579,29754,1
580,29778,12
581,29783,9
582,29856,3
583,29884,9
585,29993,3
586,30056,1
587,30067,3
589,30232,3
590,30307,15
591,30311,3
592,30329,1
593,30475,3
594,30503,3
595,30508,3
596,30535,3
597,30659,1
598,30687,1
599,30753,3
600,30837,3
601,31001,12
602,31039,12
603,31117,1
604,31124,1
605,31128,12
606,31240,9
607,31248,12
608,31321,1
609,31399,12
610,31422,1
611,31605,12
612,31612,1
613,31616,9
614,31624,11
615,31645,1
616,31768,12
617,31772,1
618,31971,1
619,32079,1
620,32098,1
621,32118,1
622,32152,1
623,32380,1
624,32407,1
626,33132,10
627,36335,3
628,36451,1
629,43027,2
631,49354,1
632,49480,2
633,54802,1
