367,367,15889,5
368,368,15901,5
369,369,15960,5
370,370,16115,1
371,371,16161,1
372,372,16220,1
373,373,16258,1
374,374,16277,1
375,375,16594,11
376,376,16600,11
377,377,16602,11
378,378,16608,11
379,379,16612,11
380,380,16623,12
381,381,16629,12
382,382,16630,12
383,383,16640,12
384,384,16735,9
386,386,16838,9
387,387,16850,9
388,388,16928,9
389,389,16944,9
390,390,17111,5
391,391,17211,6
392,392,17337,6
393,393,17509,9
394,394,17541,11
395,395,17671,11
396,396,17766,11
401,401,18198,3
402,402,18199,3
403,403,18207,3
404,404,18214,3
405,405,18226,3
407,407,18232,9
408,408,18270,9
410,410,18390,3
412,412,18526,9
413,413,18585,3
414,414,18621,9
415,415,18639,3
416,416,18705,11
417,417,18781,3
418,418,18787,5
419,419,18813,9
420,420,18827,3
421,421,18887,9
422,422,19098,3
423,423,19117,12
424,424,19136,5
425,425,19197,9
426,426,19228,6
427,427,19261,11
428,428,19440,5
429,429,19489,3
431,431,19788,3
433,433,19800,13
435,435,19807,1
436,436,19811,13
437,437,19817,15
438,438,19820,1
439,439,19827,1
441,441,19890,13
445,445,19998,13
446,446,20009,13
447,447,20076,3
449,449,20233,13
453,453,20327,1
458,458,20774,13
459,459,20826,13
466,466,21436,15
467,467,21442,1
468,468,21446,1
469,469,21448,1
470,470,21453,1
471,471,21457,1
473,473,21468,1
475,475,21477,13
477,477,21492,2
478,478,21497,5
479,479,21506,5
481,481,21516,13
485,485,21547,2
486,486,21555,2
487,487,21556,2
488,488,21562,2
490,490,21572,2
491,491,21576,5
492,492,21580,3
493,493,21588,13
497,497,21732,13
499,499,21804,1
500,500,21877,13
503,503,22038,13
506,506,22163,13
507,507,22294,13
508,508,22296,13
509,509,22340,13
512,512,22442,13
513,513,22499,13
517,517,22759,2
518,518,22773,13
519,519,22828,2
520,520,22830,13
521,521,22962,2
522,522,22965,2
523,523,23056,2
524,524,23143,2
526,526,23151,13
527,527,23152,2
528,528,23158,2
531,531,23180,2
532,532,23181,2
533,533,23185,2
534,534,23191,2
535,535,23291,2
536,536,23324,5
538,538,23362,3
539,539,23403,2
541,541,23576,5
547,547,23706,5
550,550,23894,2
551,551,23898,13
552,552,23930,2
555,555,24078,5
556,556,24190,2
557,557,24258,2
558,558,24278,2
559,559,24310,2
560,560,24347,2
561,561,24448,2
562,562,24744,2
563,563,24761,2
564,564,24770,2
565,565,24814,2
566,566,24824,2
567,567,25058,2
568,568,25068,2
569,569,25077,2
570,570,25137,2
571,571,25155,2
572,572,25172,2
573,573,25261,2
574,574,25315,2
575,575,25357,2
576,576,25435,2
577,577,25509,2
578,578,25544,2
579,579,25547,2
580,580,25654,2
581,581,25662,2
582,582,25698,2
583,583,25801,1
584,584,25852,2
585,585,25860,2
586,586,25908,1
587,587,25984,2
588,588,26148,2
589,589,26284,1
590,590,26352,13
594,594,26751,13
595,595,26775,2
596,596,27825,1
597,597,27827,1
598,598,27834,1
599,599,27836,1
600,600,27843,1
603,603,27861,9
604,604,27866,9
605,605,27922,1
606,606,27992,3
607,607,28062,1
608,608,28100,1
609,609,28121,15
611,611,28203,13
612,612,28226,15
613,613,28384,15
614,614,28385,15
615,615,28441,1
616,616,28494,1
617,617,28560,1
618,618,28562,1
619,619,28565,13
620,620,28615,1
621,621,28623,1
622,622,28697,1
623,623,28703,15
624,624,28726,1
625,625,28834,1
626,626,28837,1
627,627,28906,1
628,628,28907,15
629,629,28959,1
630,630,29043,1
631,631,29193,1
632,632,29195,3
634,634,29434,15
635,635,29437,9
637,637,29562,3
638,638,29610,1
639,639,29653,1
641,641,29697,1
642,642,29698,10
643,643,29699,11
645,645,29701,2
648,648,29704,2
649,649,29705,1
650,650,29706,12
651,651,29707,13
652,652,29849,1
653,653,29892,15
654,654,30011,3
656,656,30037,1
657,657,30127,5
658,658,30226,1
659,659,30277,5
660,660,30300,1
661,661,30306,15
662,662,30308,3
663,663,30329,3
664,664,30338,1
665,665,30397,1
666,666,30515,5
668,668,30556,15
669,669,30638,1
670,670,30712,3
671,671,30827,5
673,673,31100,2
674,674,31175,13
675,675,31182,1
676,676,31197,12
677,677,31236,12
678,678,31240,12
679,679,31253,12
680,680,31396,12
681,681,31435,10
682,682,31476,12
684,684,31560,13
686,686,31656,10
687,687,31678,1
689,689,31981,1
691,691,32094,1
692,692,33104,5
693,693,34718,3
694,694,34766,6
695,695,36342,1
696,696,36488,12
697,697,38125,9
699,699,39787,5
700,700,41406,2
701,701,41438,1
702,702,43001,2
703,703,43044,3
704,704,43532,9
705,705,47824,1
706,706,49379,13
707,707,49394,13
708,708,49414,5
