1,1,1
3,3,11
5,5,2
6,6,3
7,7,3
8,9,2
9,10,5
10,11,12
12,20,15
13,21,15
14,80,1
24,1130,2
26,1325,2
29,1619,2
31,1723,3
32,1724,1
33,1727,1
34,1733,1
35,1738,9
36,1739,9
37,1741,9
38,1747,9
40,1753,9
41,1760,9
42,1762,9
44,1781,1
45,1782,3
46,1785,9
47,1788,3
48,1792,1
49,1800,1
50,1808,1
52,1816,9
53,2009,1
54,2022,9
55,2063,1
56,2363,9
57,2485,3
59,2736,9
60,3018,9
61,3376,3
62,3380,1
63,3386,1
64,3399,9
65,3400,9
66,3405,9
67,3423,9
71,3450,9
72,3457,9
73,3460,9
74,3462,9
75,3465,9
76,3473,9
78,3712,2
79,3919,9
80,3924,9
81,4180,9
82,4198,10
83,4235,10
85,4380,10
86,4472,9
89,4605,9
90,5037,9
91,5038,9
92,5045,9
93,5047,9
94,5056,10
95,5062,10
96,5067,9
97,5068,9
98,5089,9
99,5092,2
100,5102,3
101,5107,3
102,5109,5
103,5120,1
104,5124,3
105,5125,1
106,5163,9
107,5234,9
108,5314,9
109,5480,10
110,5584,2
111,5630,9
112,5792,9
113,5903,9
114,5957,9
115,6109,2
116,6159,9
117,6205,3
118,6224,5
119,6248,9
120,6286,5
121,6365,5
122,6574,9
124,6690,9
125,6700,5
126,6703,5
127,6710,5
128,6719,3
129,6728,3
130,6737,11
131,6740,11
132,6751,11
133,6753,11
134,6760,6
135,6767,9
136,6768,5
137,6779,5
138,6807,9
139,6820,5
140,6923,6
141,7063,9
142,7128,6
145,7415,9
146,7452,6
147,7493,6
148,7607,9
149,7633,10
150,7710,10
151,7723,5
152,7781,10
153,7869,10
154,8090,9
156,8339,3
157,8344,1
158,8358,1
159,8363,1
161,8378,1
162,8393,3
163,8398,9
164,8405,9
165,8413,9
166,8415,9
167,8421,9
168,8427,12
169,8442,3
173,8467,1
175,8472,12
176,8474,9
177,8477,12
178,8484,12
179,8532,1
182,8968,9
184,9056,9
187,9308,9
188,9422,9
189,9526,9
190,9669,12
191,9693,12
192,9702,9
193,10044,9
194,10049,9
195,10052,9
196,10061,9
202,10096,5
203,10102,3
204,10103,5
205,10109,3
206,10110,3
207,10112,1
208,10119,9
209,10120,9
210,10123,9
211,10126,9
212,10131,9
213,10137,9
214,10152,3
215,10158,3
216,10162,1
219,10170,1
220,10180,3
221,10181,3
