0.17265,0.70681,1.0686,1.4317,1.4927,0.26619,-1.19,-1.6085,-1.4788,-1.4697,-1.764,-1.8922,-0.54295,1.5453,2.3056,1.8723,0.39173,-1.3311,-1.8202,-2.621,-3.7118,-2.7983,-0.77776,0.45466,0.67959,1.2334,2.585,2.8132,1.7303,1.1577,1.2679,1.2915,0.4718,-0.74165,-1.0777,-1.2245,-1.64,-1.6376,-1.4195,-1.6815,-1.8095,-0.86928,0.35441,0.92586,0.8251,0.15097,-1.3086,-2.4651,-2.0306,-1.0189,-0.13063,0.86715,1.8003,1.5777,-0.095695,-1.1379,-1.3479,-0.75095,1.3037,2.4355,1.1498,-0.69866,-1.533,-1.9285,-2.1524,-1.8641,-1.6654,-1.7738,-1.2071,-0.40639,0.098941,0.4465,-0.32466,-1.2927,-1.4732,-1.1421,-0.4675,-0.44192,-0.84252,-0.46835,0.26408,0.046868,-0.66085,-0.66692,0.39547,1.5753,0.96345,-0.22618,0.068624,0.35986,-0.88552,-1.6414,-0.38914,0.67638,0.16831,-1.5036
0.77589,0.98889,0.78817,0.11851,-0.42762,-0.2966,-0.12673,-0.1271,0.84689,2.3701,2.6534,1.1789,-0.4578,-0.54835,-0.083933,-0.1925,-0.23502,-0.38159,-0.86451,-1.1705,-1.2255,-0.38274,0.83652,1.0625,0.96773,0.97313,1.214,1.6567,1.6028,1.3983,1.2965,0.813,-0.048452,-0.46922,-0.37787,-0.073383,0.58533,1.4598,2.3192,2.7502,2.6731,2.088,1.1639,0.85843,1.2327,1.4399,1.3336,0.80427,0.16742,0.25441,0.34186,-0.017317,0.097098,0.77714,1.3906,1.2807,0.73946,0.95344,1.5492,1.7366,1.5606,0.9884,0.74303,1.2441,2.2297,3.2167,3.2062,2.2011,1.351,0.69875,0.1189,0.62867,1.9017,2.6096,2.0992,0.78373,0.4503,1.651,2.9032,3.2571,2.5777,1.1288,-0.19979,-0.2943,0.77132,1.6992,1.5305,0.15385,-1.3987,-1.5943,-0.42439,0.81031,1.2239,0.60054,0.19766,2.6526
-0.2021,-0.17834,-0.20911,-0.70362,-0.97362,-0.83849,-0.22537,0.67617,1.0858,1.3425,1.388,0.67444,-0.22681,-0.57866,-0.55503,-0.68872,-0.95384,-0.94967,-0.54491,-0.0002603,0.52645,0.62724,-0.018429,-0.87182,-1.1512,-0.24648,0.70499,0.49734,-0.014158,0.056632,0.49181,0.36693,-0.21979,-0.46375,-0.74096,-1.5112,-2.0245,-1.6436,-0.57082,0.69552,1.3432,1.0276,0.6157,0.63879,0.41384,-0.18572,-0.65913,-0.77646,-0.63343,-0.52076,-0.33475,-0.43019,-0.74414,-0.61366,-0.3795,-0.028275,0.43273,0.54885,0.18159,-0.58611,-1.0069,-0.85933,-0.89712,-0.97239,-0.43068,0.032308,-0.13013,-0.53817,-1.1079,-1.2613,-0.95135,-0.83789,-0.60311,-0.14035,-0.056369,-0.32454,-0.13425,0.39093,0.76094,0.91365,0.31978,-0.40943,-0.49327,-0.74843,-1.1899,-1.3382,-1.3546,-1.1562,-0.66422,-0.10947,0.51496,1.1177,1.3153,1.3701,0.90592,-0.91166
0.41469,0.58183,0.37493,0.085838,-0.14482,-0.58019,-0.85703,-0.53703,0.1377,0.80016,1.1196,1.2072,1.0342,0.22156,-0.66274,-1.0007,-0.93678,-0.54574,0.15505,0.78138,0.98046,0.70077,0.071117,-0.55772,-0.93122,-0.80981,-0.45577,-0.4196,-0.40484,-0.23607,-0.19997,0.10773,0.79147,0.93852,0.3679,-0.08921,-0.095231,-0.00075333,0.19592,0.63307,0.82922,0.54075,0.23173,0.12208,0.011788,0.065319,0.34972,0.40031,0.34749,0.53036,0.66499,0.28909,-0.32779,-0.56325,-0.64335,-0.68201,-0.645,-0.80121,-0.78447,-0.10484,0.93694,1.3575,0.82918,0.34576,0.31742,0.22617,0.27088,0.68418,1.1464,1.4143,1.1998,0.72621,0.24387,-0.36017,-0.82282,-0.83691,-0.67082,-0.67012,-0.55573,-0.33076,0.036803,0.44194,0.26659,-0.12601,-0.26121,-0.22009,-0.084206,0.095652,0.26532,0.29103,0.44812,0.88522,1.0111,0.51628,-0.048211,-0.063332
0.12861,0.14875,0.61112,1.1525,1.1699,0.59353,-0.14855,-0.46861,-0.13985,0.2294,0.11878,-0.1175,-0.11437,-0.13458,-0.085668,0.51523,1.3509,1.6817,1.0531,-0.041101,-0.61174,-0.52141,-0.12024,0.28445,0.4827,0.61651,0.89522,1.1251,1.2982,1.634,1.703,1.3224,0.79555,0.28247,-0.028232,0.055342,0.50548,0.93384,0.94902,0.62017,0.63631,1.058,1.3639,1.1593,0.19296,-0.52222,-0.25766,0.44072,0.95465,1.1829,1.7907,2.6395,3.1117,3.3619,2.8535,1.3003,0.16201,0.41385,1.3305,1.8593,1.6913,1.0374,0.58951,0.59808,0.80227,1.5642,2.3609,2.3821,2.1938,2.0697,1.5644,1.0851,1.4017,2.2041,2.5537,2.2036,1.8147,1.7576,1.6902,1.2586,0.65871,0.51052,0.94884,1.5682,1.8842,1.8291,1.5474,0.80442,0.036922,-0.16958,-0.3557,-0.95039,-1.4422,-1.3527,-0.2759,3.8631
0.023297,0.14553,0.56154,0.92609,0.93613,0.62734,0.37063,0.35691,0.64626,1.0952,1.0667,0.21476,-0.60889,-1.0091,-1.2448,-0.79949,-0.045841,0.17738,-0.17805,-0.5983,-0.40596,0.2708,0.65273,0.37714,0.05268,0.224,0.56615,0.66572,0.94905,1.5978,1.6692,1.2739,1.1431,1.1278,1.0259,0.47592,-0.084649,0.18249,0.54843,0.58214,0.89727,1.257,1.1283,0.48315,-0.25433,-0.55264,-0.35785,0.012984,0.099718,0.17401,0.51162,0.56669,0.82601,1.7266,2.0812,1.3524,0.60165,0.70752,1.1333,1.2032,1.0297,0.90276,0.82296,0.68462,0.86192,1.5667,1.8306,1.1536,0.67002,0.44869,0.027137,0.094899,0.95535,2.079,2.2171,1.2096,0.66138,1.0142,1.5548,1.6721,1.163,0.7481,0.90697,1.352,1.5112,1.1313,0.55863,-0.29262,-1.1554,-1.1519,-0.79786,-0.83267,-0.77335,-0.30054,0.57375,3.0291
0.88786,1.451,0.39875,-1.0481,-1.5675,-1.8179,-1.3716,-0.18559,0.34779,0.4239,0.67249,0.96904,0.73333,-0.6532,-1.8768,-1.8277,-1.3127,-0.49991,0.72402,1.5346,1.3311,0.25587,-0.90677,-1.6698,-2.2437,-2.0765,-1.4023,-1.275,-0.89796,0.16447,0.90875,1.5904,2.3373,1.8114,0.21023,-0.86309,-0.91617,-0.8284,-1.1689,-1.6433,-2.1323,-2.4785,-2.2505,-1.5319,-0.75907,0.094425,0.78069,0.97439,0.84019,0.32905,-0.52148,-1.6343,-2.4919,-2.8593,-3.2924,-2.8752,-1.4041,-0.25933,0.32416,0.70549,1.0884,0.86565,-0.50348,-1.9853,-2.7532,-3.1092,-2.8406,-1.6451,-0.10204,1.0475,1.011,-0.12163,-1.2654,-2.0835,-2.4006,-1.8601,-1.1091,-0.88332,-0.86984,-0.75203,-0.4684,0.081814,0.21238,-0.41448,-1.0689,-1.517,-1.7001,-0.88343,0.033542,-0.34172,-0.62753,0.079524,0.67892,0.94751,0.54937,-2.2959
-0.33436,-0.77317,-0.27727,0.65733,1.1022,1.1383,1.2556,1.3518,1.5086,2.0968,2.2878,0.98706,-0.79504,-1.4568,-1.2035,-0.57324,0.18991,0.52667,0.38292,0.22722,0.21639,0.11055,-0.061991,0.060455,0.21305,0.16937,0.30596,0.70883,1.2982,1.9591,2.0976,1.3666,0.3328,0.056712,0.74365,1.3007,1.6866,2.4443,2.8383,2.4753,1.7602,1.1485,0.92856,0.69829,0.24179,-0.10062,-0.058861,0.21479,0.27066,0.4522,1.1957,1.8113,1.9905,2.4977,2.9908,2.6084,1.8575,1.5285,1.5404,1.3959,1.2199,1.2128,0.89232,0.42064,1.0078,2.652,3.6869,3.2924,2.2195,1.1101,0.44184,0.77187,1.8257,2.6441,2.5926,2.0821,1.9603,2.3526,2.724,2.5884,1.9729,1.5911,1.8312,2.1696,1.9289,1.3556,0.90231,-0.081379,-1.2734,-1.3805,-0.77949,-0.63296,-0.85842,-0.81023,0.1827,4.4609
0.29378,0.53665,0.30827,-0.37204,-0.73237,-0.86021,-1.0456,-1.0494,-0.58965,0.37311,1.0553,1.0745,0.69461,0.3615,0.38356,0.27011,0.10136,0.14364,0.18208,0.10888,-0.19692,-0.65713,-1.066,-1.2685,-1.5235,-1.7402,-1.73,-1.5498,-0.93417,-0.16702,0.42107,0.99864,1.3634,1.09,0.27486,-0.3321,-0.0099334,0.67702,1.0613,1.1612,0.67406,-0.14427,-0.75508,-1.1866,-1.0962,-0.30137,0.39361,0.45345,0.37613,0.24176,-0.35891,-1.0164,-1.4944,-2.1031,-2.7017,-2.7955,-2.2131,-1.2271,-0.41153,0.065315,0.49963,0.63659,0.40425,0.31824,0.35118,0.09961,-0.24181,-0.22672,0.24271,0.72221,0.16286,-0.87913,-1.1406,-1.2786,-1.5988,-1.5913,-1.4548,-1.4269,-1.1833,-0.86543,-0.50335,0.28104,0.77645,0.38137,-0.40012,-0.76878,-0.57348,-0.2133,-0.026993,-0.11343,0.14456,0.84643,1.0808,0.77839,0.42589,-0.79406
0.089325,-0.23227,0.16232,0.73247,0.64859,0.6347,0.80259,0.48517,0.04838,-0.23484,-0.41813,-0.46873,-0.16722,0.57364,1.0047,0.93884,0.89391,0.90653,0.77756,0.55752,0.58208,0.86421,0.77164,0.12804,-0.051448,0.55934,1.1944,1.5981,1.6542,1.7222,1.6652,0.61047,-0.65485,-0.66139,0.38727,1.1807,1.3049,1.3399,1.7721,2.217,1.9747,1.3215,0.63764,-0.12116,-0.44433,-0.10006,0.38597,0.77045,1.3014,2.0421,2.5611,2.5453,2.4367,2.9954,3.8063,3.214,1.5555,0.77785,0.92252,1.2398,1.2948,1.0193,0.73003,0.60507,1.233,2.7109,3.7431,3.3061,1.9132,0.52368,0.051457,1.0975,2.7446,3.8385,4.1279,3.407,2.3582,2.3116,2.8712,2.7364,1.8529,1.1186,1.1338,1.5356,1.9001,2.1483,1.9174,0.84525,-0.37835,-0.70954,-1.0528,-2.1811,-2.5984,-1.6907,0.14593,5.224
0.011775,-0.54625,-0.62859,-0.34771,-0.13185,-0.085492,-0.31151,-0.45277,-0.10117,0.37198,0.73485,1.0976,1.1952,1.0033,0.948,1.3668,2.1096,2.4423,1.8389,0.7649,-0.012781,-0.38007,-0.34429,0.05708,0.39805,0.56725,0.83518,1.1595,1.399,1.602,1.7049,1.1477,-0.29597,-1.2306,-0.46968,1.017,2.072,2.8687,3.0296,1.7719,0.13708,-0.21055,0.35326,0.35863,-0.040427,0.16131,0.99906,1.8115,2.0995,2.0547,2.127,2.4059,2.6992,3.0844,3.3369,2.9734,2.6186,2.5794,2.2944,1.798,1.2434,0.24057,-0.41856,0.10986,0.76058,1.5032,2.5431,2.7315,1.9337,0.92194,0.50649,1.4727,3.3795,4.7802,5.0034,4.2959,3.3426,2.8273,2.7568,2.6577,2.2641,1.9922,1.9275,1.7386,1.6143,1.6148,1.2932,0.11251,-1.3908,-1.7679,-1.3605,-1.4199,-1.5336,-1.4466,-0.375,5.0438
0.15847,0.50371,0.51775,0.087612,-0.16933,-0.29889,-0.38149,-0.2617,-0.18682,0.078642,0.2859,0.14319,0.049399,-0.30016,-0.71204,-0.63505,-0.33315,0.11025,0.27473,0.0021208,-0.23216,-0.51345,-0.56671,-0.42095,-0.5889,-0.49595,0.10171,0.28362,0.19004,0.60655,0.98266,1.1123,1.1092,0.5847,-0.29165,-1.0711,-1.2748,-0.99189,-0.61863,-0.22853,0.034518,0.089926,0.027327,-0.3093,-0.89396,-0.96702,-0.46619,-0.16794,0.038156,0.056458,-0.26315,-0.14682,0.19236,0.15716,-0.13801,-0.40115,-0.23786,0.067331,-0.21768,-0.64896,-0.49982,0.04303,0.55548,0.36267,-0.51169,-1.1097,-1.0218,-0.38297,0.5332,1.1377,0.89561,-0.087621,-1.0299,-1.3652,-1.4073,-1.2384,-0.74093,-0.26902,-0.055002,0.06435,0.41491,0.86464,0.91992,0.31551,-0.6003,-1.1218,-0.90929,-0.016968,0.54503,0.030825,-0.52542,-0.42423,-0.15013,0.13743,0.46452,0.09736
-0.031917,-0.010069,0.34377,0.82038,0.67602,-0.081753,-0.8518,-0.91779,-0.07109,0.42793,0.022176,-0.0752,0.4197,0.30853,-0.096127,-0.031372,0.11853,0.35707,0.11236,-0.66339,-0.76239,-0.042646,0.53659,0.51292,0.29662,0.28025,0.4937,0.75171,0.93557,0.86589,0.25109,-0.96809,-2.0737,-2.1035,-1.0981,0.05554,0.49332,0.57616,0.81984,0.93396,1.0265,1.1369,0.94647,0.32553,-0.414,-0.58706,-0.12758,0.41843,0.68399,0.55798,0.66859,1.0371,0.85985,0.79419,1.1157,0.90364,0.50527,0.67731,0.87971,0.65251,0.07071,-0.72744,-0.97017,-0.70906,-0.37444,0.36199,0.86592,0.24521,-0.57976,-0.58359,-0.44221,-0.16634,0.58545,1.1244,1.186,1.0614,1.018,1.1403,1.3862,1.3626,0.77882,0.16179,-0.25286,-0.5404,-0.15659,0.62949,0.79004,0.058058,-0.88419,-1.1184,-0.59998,-0.16577,-0.022371,0.12635,0.43656,1.5683
0.23629,0.78244,0.88631,0.30649,-0.20249,-0.4986,-0.67022,-0.61101,-0.54243,-0.35596,-0.069262,0.34956,0.69214,0.2776,-0.38709,-0.76524,-1.0272,-0.91261,-0.41556,-0.0043574,-0.063607,-0.46489,-0.81481,-1.104,-1.2647,-0.96462,-0.64729,-0.7534,-0.53709,0.17298,0.73933,1.4044,2.0127,1.6374,0.63247,-0.25028,-0.7652,-0.883,-0.94768,-1.1461,-1.3776,-1.4634,-1.322,-1.2272,-0.99233,-0.15794,0.56851,0.50762,0.25336,0.21519,0.011566,-0.72707,-1.7087,-2.2886,-2.4004,-2.0428,-1.2291,-0.36539,-0.016012,-0.21301,-0.14497,0.10376,-0.14643,-0.50377,-0.69309,-1.1966,-1.4881,-0.94329,-0.42956,-0.33365,-0.40085,-0.71751,-1.0717,-1.4487,-1.8836,-1.9424,-1.5053,-1.0078,-0.68201,-0.49571,-0.42309,-0.063404,0.33556,0.19848,-0.27043,-0.89469,-1.2918,-0.73823,0.16166,0.29785,0.19287,0.3757,0.4733,0.49825,0.10009,-2.0725
-0.33367,-0.55075,-0.10461,0.43036,0.40131,0.3387,0.65166,0.81321,0.70722,0.64075,0.36924,-0.16843,-0.46943,-0.40442,-0.34396,-0.12276,0.25843,0.35868,0.039973,-0.37834,-0.2339,0.27649,0.51012,0.49526,0.5575,0.71248,0.67191,0.41668,0.34586,0.88433,1.4345,1.0618,0.2829,0.10882,0.22818,0.0078861,-0.17527,0.0035661,0.22094,0.28917,0.4061,0.39283,0.28832,0.33249,0.176,-0.20562,-0.40257,-0.3217,-0.20606,-0.012675,0.43144,0.6744,0.68467,1.345,2.2513,2.1824,1.334,0.41383,-0.2581,-0.50471,-0.31853,0.082016,0.23104,0.19209,0.44782,1.2172,2.2086,2.5005,1.8476,1.0424,0.67749,0.67112,0.74008,0.86051,0.95722,0.80246,0.65975,0.73574,0.4673,-0.16153,-0.37939,0.16152,1.2208,1.9524,1.5609,0.70921,0.49891,0.53176,0.16355,-0.023538,-0.1141,-0.76215,-1.121,-0.76037,-0.26042,1.3806
0.18088,0.55062,1.0371,1.2908,1.1483,0.27867,-0.87013,-1.1718,-0.81491,-0.25178,0.3938,0.43274,-0.13769,-0.39933,0.048013,0.75513,1.1537,0.93994,0.17393,-0.60859,-1.0633,-1.3163,-1.0532,0.054752,1.0397,1.1762,0.7562,-0.025795,-0.47957,0.059168,1.062,1.7908,1.925,1.4104,0.56389,-0.27174,-0.38336,0.38789,0.81634,0.3564,0.068131,0.6002,0.94397,0.32507,-0.61359,-1.006,-0.93541,-0.77293,-0.22425,0.57501,1.1449,1.609,2.0449,1.9703,1.1495,0.37501,0.17778,0.40001,0.70567,0.65568,0.55786,0.5891,0.59219,0.63984,0.43535,0.27517,0.4934,0.74666,0.97212,0.7579,0.054637,-0.16689,0.49308,1.4261,1.7497,1.416,0.7881,0.1954,0.11228,0.2454,0.30343,0.45011,0.58157,0.72919,0.83852,0.82819,0.97038,0.93255,0.33219,-0.28675,-0.58719,-0.83721,-1.0468,-0.90544,-0.27768,1.4332
0.024037,-0.52218,-0.55913,0.066662,0.18144,-0.40617,-0.80543,-0.5983,0.52533,1.8506,2.0326,1.4061,0.78318,0.276,-0.029819,0.049516,0.46116,0.6584,0.46788,0.38961,0.43131,0.37088,0.39605,0.54844,0.6811,0.80782,1.155,1.4536,1.3009,1.1327,0.75406,-0.34923,-1.5097,-1.7874,-0.86662,0.28848,0.59135,0.65754,1.0435,1.2697,1.4499,1.9435,2.3012,1.589,-0.012518,-0.95466,-0.24994,1.3542,2.2671,2.4085,2.5355,2.4142,2.2301,2.596,2.7135,1.933,1.1107,0.58889,0.30011,0.38797,0.56046,0.4893,0.44226,0.48737,0.52096,1.4154,2.4562,1.9489,0.77436,-0.079643,-0.35011,0.52772,1.8063,2.6897,3.1777,3.1281,2.6721,2.3548,2.1527,1.6583,1.1508,1.073,1.0979,0.71927,0.33735,0.43948,0.60576,0.27667,-0.10553,-0.13184,-0.21699,-0.60247,-1.1424,-1.2233,0.17072,4.3523
