2.1776,1.3402,-0.16772,-0.80614,0.93772,2.5904,2.0894,1.064,0.79048,1.6223,2.5506,2.2403,0.98942,0.091202,1.3227,3.7792,5.1468,5.3625,4.1141,2.2333,2.4553,3.9878,3.9691,2.2787,-0.14028,-2.1002,-1.6952,0.095919,0.74543,0.17032,0.058402,0.74889,0.57341,-0.026063,1.4849,4.4316,5.9304,5.5271,4.3879,3.2998,1.7708,-0.43768,-2.1631,-3.2726,-3.6349,-2.0115,0.78535,1.7532,0.85427,1.2833,3.6787,6.1819,7.3531,6.5115,4.1359,2.0842,0.95306,-0.10011,-0.90988,-2.0067,-2.8284,-0.90835,4.0531,9.1257,10.129,6.0295,0.74772,-2.436,-3.718,-4.598,-5.938,-5.5045,-3.1113,-1.3652,-0.4523,0.71363,2.6916,4.3035,4.1422,2.2178,0.65323,1.5135,3.542,4.1229,2.7904,1.2493,-0.64197,-3.1068,-4.4928,-3.8984,-1.9717,-0.61112,-0.12337,-0.2735,-0.95265,0.022927,2.3809,2.8639,1.0372,-1.1948,-3.3051,-4.5715,-3.2953,-0.63534,1.231,2.3892,3.6301,4.7389,5.5013,6.2092,6.6013,6.7103,5.8545,3.1305,-0.51371,-3.6828,-4.7024,-3.0797,-1.3383,-0.9746,-0.92903,-1.7588,-3.2472,-2.2996,0.10649,0.44916,-1.0888,1.1932,0.82984,0.54263,0.28218,-1.6659,-3.851,-3.5892,-2.1951,-1.515,-0.72612,0.76375,2.062,2.2001,1.2671,0.020631,-2.0634,-4.5671,-5.1546,-3.7044,-1.6005,-0.92218,-0.20825,-0.32198,-0.6345,0.84219,3.6649,4.4099,1.2044,-2.2135,-2.9325,-3.5107,-4.7106,-5.1432,-5.1797,-4.8959,-2.696,0.76789,2.6914,3.2051,2.6318,0.41757,-1.2637,-0.62346,0.38912,-0.25625,-1.5955,-3.2809,-5.1766,-4.999,-2.8388,0.15839,2.3477,0.5748,-3.5042,-5.6681,-5.37,-3.9348,-1.8917,0.51976,2.5181,2.6982,0.51617,-2.9514,-5.511,-5.1773,-2.8269,-1.336,-0.97981,0.19431,1.3793,1.6336,1.9783,1.8111,1.7802,2.198,0.76642,-2.0438,-5.0828,-7.8925,-7.7424,-4.7326,-3.0543,-3.5019,-4.5523,-5.9183,-5.6808,-3.3363,-1.8055,-0.74909,1.9918,4.8875,3.8435,-1.0085,-4.2903,-5.2128,-5.4957,-5.279,-5.3639,-5.6504,-6.3606,-6.9583,-5.8749,-3.0026,0.4843,1.9638,0.31547,-1.211,0.089923,2.3816,2.2864,0.36205,-0.62476,-1.5283,-3.1854,-4.649,-5.8225,-6.1623,-5.6365,-4.3349,-1.3906,1.1418,0.54718,-2.4327
1.2061,1.7325,1.277,0.54999,0.034854,-0.57081,-0.82682,-0.49756,0.029386,-0.056918,-0.25876,0.29125,0.35602,-0.13157,0.22047,0.9972,1.2352,0.80776,0.27891,-0.039993,-0.42516,-0.42974,-0.01773,0.27899,0.39947,-0.25248,-1.0153,-0.73846,0.0097561,1.0925,2.1136,2.1952,1.9209,1.7996,1.0835,0.071319,-0.47627,-1.0154,-1.2371,-0.67486,0.077044,0.9631,1.728,1.7014,1.1612,0.29988,-0.44974,-0.26942,0.22142,0.07143,-0.2327,-0.15364,0.0017788,-0.034989,-0.31406,-0.92136,-1.5771,-1.7244,-0.98946,-0.1787,-0.48566,-0.83453,0.11067,1.5788,2.2658,2.0594,1.9692,1.7111,0.47702,-0.50393,-0.2596,0.74872,1.5443,1.6005,1.007,-0.053971,-0.45349,-0.42117,-0.95941,-1.0834,-0.97644,-1.3465,-1.1621,-0.15027,0.71051,0.80991,0.25258,-0.36718,-0.58493,-0.5541,-0.23858,0.45378,0.99134,1.2514,2.006,2.981,2.8389,1.2405,-0.74144,-2.1605,-2.9171,-3.1662,-2.5435,-0.79989,0.42826,0.40516,0.095474,-0.25737,-0.56829,-0.42368,0.1617,0.50209,0.64082,0.82346,1.0921,1.5255,1.5157,0.8046,0.010598,-0.59096,-1.3401,-1.7143,-0.80487,0.80879,1.046,-0.30723,-1.0976,1.7211,1.8231,1.2485,0.51615,-0.012818,-0.24439,-0.62132,-1.0505,-0.89501,-0.74618,-1.0427,-1.5691,-1.876,-1.399,-0.74986,-0.80549,-1.1172,-0.9816,-0.48691,1.1687,2.1962,2.5332,1.797,1.2131,1.1849,0.73481,-0.14688,-0.86208,-1.0374,-0.77094,-0.85937,-1.6325,-2.2721,-1.9021,-0.4856,1.6311,2.9261,1.9136,0.053655,-0.93487,-0.94233,-0.040194,0.53608,0.079069,-0.43457,-0.73674,-0.66184,-0.27869,-0.23238,-0.42418,-0.47747,-0.31268,-0.11243,0.02643,-0.11079,-0.90794,-1.8808,-2.1196,-1.5785,-0.59447,0.59183,1.4538,1.7508,1.3966,0.39267,-0.55157,-0.99132,-0.99479,-1.0376,-1.1885,-0.97919,-0.77125,-0.65746,-0.87632,-1.4937,-1.5769,-0.88673,0.037676,0.34649,-0.044331,-0.68197,-1.0924,-0.95351,-0.37929,0.66999,1.4245,1.2181,0.77263,0.62292,0.12024,-1.0174,-1.4738,-0.27301,1.5753,2.1248,0.79364,-0.59668,-0.75889,-0.72621,-0.81286,-0.66803,-0.78275,-1.433,-2.3769,-3.0503,-2.8228,-1.6125,-0.74434,-0.98811,-1.1746,-0.59522,0.86765,2.7165,2.6064,0.59989,-0.19583,0.052581,-0.37429,-0.70809,0.18785,1.5442,1.2985,-0.22546
1.3036,1.0572,0.99669,1.3655,1.4649,0.40398,0.17857,1.1852,1.65,1.7205,1.9174,1.7409,1.1436,0.95936,1.3064,1.0262,0.094088,-0.23761,0.83017,2.6347,2.418,0.6879,1.214,3.1481,4.2931,4.5677,3.68,2.3727,0.80108,-1.2377,-2.1143,-1.1155,0.33506,1.7511,2.6354,2.1511,1.1258,-0.032279,-1.1198,-1.1618,-0.12184,1.3363,1.7431,1.0077,1.2225,1.2615,0.12386,-0.34399,0.3171,1.7286,2.648,2.5653,3.403,4.4523,3.2305,1.3317,0.28247,-0.81425,-2.3172,-2.9922,-2.0149,-1.4453,-1.0758,0.62112,2.1382,2.3064,1.5742,0.3999,-1.024,-1.0232,1.2762,3.0739,2.9911,2.0201,0.93346,0.19495,-0.9661,-1.6984,-1.0222,0.17799,1.878,2.6546,1.0652,-0.86348,-0.60639,1.3731,3.2419,4.0312,3.9137,3.0531,1.0262,-0.23824,-0.31679,-0.66544,-0.32525,0.044846,-0.94954,-1.7164,-1.1459,-0.80197,-1.4599,-2.1311,-1.8326,-0.94181,0.24763,2.0465,2.4904,1.2891,1.0105,1.3893,1.0544,0.083084,-0.42325,0.68505,2.1166,2.2197,1.0235,0.012012,-0.32358,-1.5165,-3.3887,-3.9361,-2.7331,-1.774,-0.73959,1.6568,1.9314,0.29457,0.033539,-1.1028,-2.3135,-2.0141,-0.36674,1.237,1.7973,1.1992,-0.37133,-1.4719,-0.25507,1.9292,2.6389,1.2662,-0.52645,-1.4483,-1.5735,-0.88715,-0.061689,-0.034669,-1.0487,-1.4513,-0.39028,0.6483,-0.33115,-2.0237,-2.2355,-2.0157,-1.7898,-1.1618,0.091966,1.7196,1.9049,1.0758,0.9834,0.39282,-1.7427,-3.2376,-3.5672,-2.8862,-0.21038,1.5602,-0.10155,-2.7533,-4.066,-3.4105,-0.70559,0.22651,-1.6254,-1.8528,-0.5102,-0.15956,-1.3973,-3.3117,-3.9265,-2.2003,-0.47108,-0.74752,-0.81245,0.52022,2.0984,3.1624,3.1505,2.4621,1.4761,-0.47863,-2.9598,-3.7974,-2.7989,-2.609,-3.4119,-3.9355,-4.4924,-4.9783,-4.7963,-4.8808,-6.2226,-5.7007,-2.2667,-0.28883,0.055824,0.80527,1.2876,1.7377,2.052,1.9353,2.3491,2.3775,0.40089,-1.6837,-1.3321,0.15917,0.71778,0.63199,1.4307,1.9159,-0.69409,-5.0334,-8.0252,-9.1011,-9.0252,-7.5511,-5.391,-3.0098,0.10426,1.8497,0.55915,-1.9851,-2.8371,-2.4782,-2.2806,-0.69882,0.92035,0.98611,1.8472,2.9307,1.8901,0.61604,1.1674,1.7268,0.32792,-2.344
-0.70865,-1.46,-1.9621,-1.7585,-0.42755,1.4174,1.3864,0.55333,0.80207,1.3889,1.1897,0.19792,-0.27215,-0.30775,-0.11935,0.35811,0.64677,0.98447,0.64356,-0.39817,-0.26543,0.30284,-0.21907,-1.0108,-1.9101,-2.8287,-3.0754,-2.484,-0.96398,-0.028641,0.041963,0.19625,-0.10498,-0.86856,-1.1433,0.073786,1.0551,0.51441,0.30141,0.91958,1.3611,0.23762,-1.3375,-1.0695,-0.57144,-0.34765,0.39296,0.028316,-1.0049,-0.82577,-0.018786,1.3182,2.4763,1.3873,-0.39867,-0.73859,-0.1157,-0.13682,-1.1238,-1.5744,-1.3962,-0.64485,2.0649,5.4675,5.952,3.3471,-0.012264,-2.6651,-2.8151,-1.6496,-2.6808,-4.2337,-3.3265,-1.7192,-0.72826,0.16871,0.048789,-0.42707,0.22988,0.91117,0.75021,1.1671,2.5731,3.0778,1.4204,-0.65571,-1.5385,-2.1774,-2.934,-3.6696,-3.3567,-1.5146,-0.011266,0.30034,-0.85672,-2.5962,-2.8066,-1.7087,-0.55539,0.55843,1.7645,2.7525,3.6673,5.3408,6.7863,4.9397,1.0335,-0.89593,-0.97895,-0.28064,1.3409,3.196,4.0891,3.2104,0.92156,-1.8797,-4.0481,-4.385,-3.7184,-3.1489,-2.1183,-1.0815,-1.0645,-1.2597,-0.82603,-0.2274,0.45498,-0.63203,-0.082747,1.0726,1.1425,0.16972,-0.94812,-0.92554,0.23151,0.081885,-1.0246,-1.0406,-0.056376,1.1759,1.4798,1.7869,2.7752,2.1123,-0.096416,-1.4939,-1.0286,-0.40193,0.73578,1.0757,-0.14028,-1.0432,-0.37073,0.92442,1.1766,0.40858,-0.0093407,-0.073436,-0.082757,0.21967,0.86039,1.138,0.46273,-0.075337,0.20013,0.7882,1.0788,0.59984,-0.25483,-0.74537,-0.71308,-0.50902,-0.5152,-1.0018,-1.773,-2.2706,-2.1467,-0.84565,0.4946,0.19487,-0.83178,-1.1949,-0.30769,0.96304,1.2304,1.0927,2.0164,3.8094,4.2146,1.7654,-1.3745,-2.0877,-0.87961,0.10779,0.54823,0.55596,0.2895,0.84301,2.7039,3.8942,3.1533,2.8734,3.3219,2.5502,1.3993,0.38298,-1.4193,-3.0509,-2.791,-1.3021,-0.83579,-2.3666,-3.2608,-1.8499,-0.9787,-1.2248,-0.42477,1.5325,2.4228,1.0637,-0.30612,-0.67896,-0.74111,-0.20762,0.024739,-0.47272,-1.29,-2.2635,-1.8263,0.26846,2.6406,3.9089,3.1258,1.3363,0.33937,0.89893,1.9477,2.5725,2.6216,1.3399,-0.57544,-1.626,-1.6151,-1.3054,-1.0141,-0.40128,0.25895,0.73995,0.87237,1.0092
0.60067,0.90799,0.9623,0.9828,0.85592,0.67484,0.93022,1.0717,0.99704,1.0919,0.82588,-0.069102,-0.90926,-1.3384,-1.6662,-1.6878,-0.96513,-0.14431,0.19465,0.52147,1.1942,1.8089,1.6345,0.78961,0.10465,-0.0112,0.52469,1.3519,1.8669,1.6183,0.58828,-0.066081,0.66022,1.6929,1.6103,0.94674,0.7127,0.73687,0.68375,0.79588,1.0973,1.1796,0.77855,0.15152,-0.39136,-0.61987,-0.53348,-0.44346,-0.56292,-0.65349,-0.43067,-0.85409,-1.5725,-1.1903,-0.49741,-0.069642,0.68621,1.2443,1.213,1.2402,1.1675,0.61897,-0.21177,-0.35094,0.57984,1.4084,1.5502,1.0951,0.058912,-0.73509,-0.58903,0.054385,0.58529,0.73684,0.85736,0.77877,-0.1313,-1.1231,-1.1406,-0.48236,0.11705,0.53966,0.54203,0.034303,-0.25233,-0.21159,-0.020259,0.67696,1.3947,1.4822,1.2407,0.54531,-0.69508,-1.6194,-1.5028,-0.66491,-0.31065,-0.56787,-0.69254,-0.41024,0.48677,1.4229,1.2141,0.17026,-0.14173,0.20292,0.11163,-0.12162,-0.020996,0.29879,0.5282,0.24252,-0.37498,-0.88001,-0.87218,-0.2537,0.37111,0.60674,0.68334,0.48584,-0.38989,-0.96228,-0.41229,0.61673,1.2629,1.1907,0.5669,-0.85576,-0.67841,-0.43433,-0.28678,-0.26493,-0.093744,0.34498,0.74729,0.99956,1.0598,0.81518,0.27132,-0.39874,-0.60263,-0.43599,-0.29509,-0.10315,-0.12012,-0.33501,-0.50059,-0.24458,0.064875,-0.16188,-0.67582,-0.90993,-0.84016,-0.68604,-0.51452,-0.70579,-1.1847,-0.9748,-0.36847,-0.36136,-0.40126,-0.42712,-1.0205,-1.3195,-0.98355,-0.4774,0.28523,0.89253,0.82637,0.61715,0.59319,0.60626,0.72546,0.51669,-0.12694,-0.38464,-0.38719,-0.57141,-0.30373,0.38349,0.71457,0.44294,-0.30565,-0.83492,-0.56361,-0.51049,-1.447,-2.4111,-2.5291,-1.9684,-1.1947,-0.18916,0.65263,0.97942,1.2581,1.2191,0.29892,-0.83534,-1.3725,-1.3739,-0.98883,-0.88871,-1.1917,-1.0759,-0.8244,-0.66425,-0.48361,-0.48934,-0.3913,-0.24851,-0.37872,-0.89532,-1.8675,-2.1304,-1.1191,-0.082715,0.45174,0.77585,0.6678,-0.010851,-0.71511,-0.89752,-0.45903,0.0028171,0.21713,0.2075,-0.24256,-0.46231,-0.23336,-0.27804,-0.66318,-1.1082,-1.4584,-1.4084,-1.1409,-1.2151,-1.2101,-0.84018,-0.67264,-1.0279,-1.3923,-1.1196,-0.93814,-1.127,-0.993,-0.62918,-0.43766,-0.51998,-0.3829,-0.23324
-1.8472,-3.8258,-5.6733,-6.8127,-4.8824,-0.0019967,4.1142,5.7296,5.2742,4.2266,2.5507,-1.3344,-5.0006,-5.145,-3.1477,-1.027,1.4633,3.2262,2.3362,0.65573,0.70033,1.8319,2.1345,0.61768,-1.327,-2.179,-2.1174,-1.5171,-1.8846,-3.3063,-2.523,-0.68859,-1.5014,-3.2761,-2.3836,0.36516,0.99365,0.52677,1.469,1.2539,-1.2913,-3.6841,-4.4538,-4.3973,-4.6437,-4.5556,-3.7127,-2.9345,-1.0036,2.6579,5.7784,7.0647,7.1152,5.9423,3.8173,2.0321,0.47174,-1.5348,-3.3614,-4.3437,-4.9219,-3.0196,2.05,5.5273,4.4098,0.69734,-1.7723,-1.6899,-0.37571,-0.95317,-4.7816,-7.7023,-6.9529,-4.6,-1.4969,2.8037,6.4483,7.523,5.2236,0.81988,-1.2283,0.89872,4.0078,5.1121,4.0128,1.4151,-2.0058,-5.4022,-8.0749,-9.0107,-7.7783,-6.0857,-5.455,-5.0266,-4.3399,-2.7923,0.79489,4.1047,4.4843,3.2016,2.4314,2.9064,4.3446,5.8499,6.4718,5.5293,2.9696,0.07225,-1.4885,-0.97485,0.3564,0.41925,-0.85456,-3.146,-6.3427,-8.6849,-6.9897,-1.0026,4.7183,7.7684,9.0065,7.7275,3.0435,-1.8782,-3.0251,-1.6181,-0.39392,1.7808,2.285,2.4633,1.2739,-2.2604,-5.7,-6.2708,-4.6406,-2.7835,-1.4632,-0.70414,-0.5869,0.37978,1.8947,1.2526,-1.331,-4.5281,-6.4549,-4.7505,0.53617,1.0425,1.8943,2.1765,1.5022,1.2556,2.1982,3.2784,3.7257,3.7257,3.0402,1.4553,0.12462,0.13514,0.73503,0.87106,0.97584,1.4858,1.5282,0.93423,0.085606,-0.25975,0.18025,0.41429,0.40144,-0.17862,-1.9094,-3.358,-3.977,-3.6013,-0.7093,2.9424,3.1049,-0.36017,-3.0073,-2.7987,-2.4051,-2.8923,-1.8197,1.8966,6.3652,8.4543,6.1184,1.8281,-0.65543,-0.58399,1.7562,3.1165,0.81095,-0.30641,2.9397,6.175,5.867,2.893,0.67014,1.5219,3.3776,2.9646,-0.63754,-5.4459,-8.0201,-6.6953,-3.6929,-2.75,-3.9417,-4.71,-3.7822,-2.1501,-0.60389,1.7451,5.0512,8.4444,8.8545,3.9032,-1.6956,-3.418,-3.5364,-4.2459,-4.535,-4.1492,-3.5078,-2.0461,-0.033289,2.8027,6.5134,7.7885,5.5705,3.1829,2.4255,2.7679,3.1331,3.5845,4.9473,5.5783,3.9749,2.3496,1.3843,-0.61827,-2.09,-2.2381,-1.7827,-0.88044,-0.5405,0.49208
-1.2727,-1.925,-2.5078,-2.5319,-1.3357,0.86527,2.5398,2.5134,1.0591,-0.52239,-1.3401,-1.882,-2.0728,-1.4843,-0.96363,-0.97358,-1.2763,-1.356,-0.7744,0.29089,0.62503,-0.76727,-2.4019,-2.6038,-1.9143,-0.79192,0.59205,1.2967,0.82106,-0.35649,-0.51728,0.47762,0.44082,-0.66113,-1.267,-1.5275,-1.8494,-1.8216,-1.6398,-1.6514,-1.7239,-1.7753,-1.6069,-1.1721,-0.85652,-0.60888,-0.25047,0.36375,1.2959,1.9445,2.0171,1.5917,0.87035,0.1096,-0.43738,-0.58515,-0.77863,-0.9579,-0.95264,-1.2923,-1.8729,-1.8311,-0.99608,-0.7025,-1.3422,-1.3477,-0.3275,0.67986,1.4164,1.6952,0.86278,-0.84242,-2.5878,-3.4014,-2.0976,0.48368,1.7868,1.4493,0.3385,-1.2226,-2.0272,-1.7307,-1.2575,-1.1257,-1.1344,0.00013387,1.6523,2.2181,2.0061,0.99871,-0.2939,-1.3557,-2.7496,-3.5285,-2.8861,-1.4514,0.38145,1.8899,1.8527,1.0429,1.6416,3.0745,3.4609,2.9727,2.2796,1.1914,-0.9193,-3.226,-3.8309,-3.1214,-2.9507,-3.4298,-3.5441,-3.3625,-3.0395,-2.1115,-0.5324,1.1901,2.5888,3.5632,4.3181,4.8694,4.5477,3.0996,1.2751,0.20147,0.20601,-0.6072,-0.22176,-0.42481,-0.57284,-0.48375,-1.079,-1.4635,-1.2613,-1.0148,-0.56409,-0.45192,-0.3661,0.35134,0.46486,-0.13209,-0.51385,-1.3423,-2.0372,-1.3097,1.1545,2.2289,2.8163,2.0411,0.71204,-0.39612,-1.0714,-0.78377,0.83878,2.5549,2.993,2.7227,2.803,3.2326,3.1201,2.4358,1.6687,0.45912,-1.2489,-2.4767,-2.18,-0.49013,0.91118,1.0377,0.72292,0.25672,-0.7771,-1.5714,-1.5743,-1.2148,-0.59256,0.042437,-0.087455,-0.81619,-0.74739,-0.2633,-0.44144,-0.22448,1.1789,2.1982,1.6209,0.58741,0.63797,2.1368,3.644,3.9936,3.6544,2.5528,0.66669,-0.81176,-1.0832,-0.50876,0.32248,0.50638,-0.12358,0.047399,1.0939,1.4263,0.64428,-0.65263,-1.4031,-0.64992,1.0873,1.9533,1.4246,0.74962,0.74471,0.77578,0.33894,0.061243,-0.010451,0.39702,1.805,2.6653,1.6945,0.014272,-0.78503,-0.46172,-0.050209,0.14439,0.77299,1.5587,2.1586,2.7172,2.6252,1.8565,1.5903,1.6183,0.76162,-0.76734,-1.439,-0.23205,1.482,2.0433,2.238,3.5925,4.8768,4.0937,2.1396,0.02219,-1.8065,-2.519,-2.2227,-0.75468
-0.25618,-0.41097,0.30487,0.85875,0.23033,-0.27624,-0.07218,0.39355,1.3193,2.1223,1.9191,1.2524,0.92658,0.18771,-1.3779,-2.9634,-3.1372,-1.6644,0.6208,3.2333,3.1651,-0.16061,-2.463,-2.3704,-1.0688,0.74448,1.8487,2.1681,2.5414,2.1143,0.82802,0.144,0.53435,0.76223,-0.027264,-1.0409,-1.1987,0.017356,0.70373,0.67794,1.7052,2.4195,0.79587,-2.1432,-2.9524,-1.4476,0.22352,1.5233,2.2951,2.6142,2.0381,0.45886,-0.2352,0.60649,0.85059,-0.15417,-0.83359,-0.54575,0.69969,2.2521,1.9017,-1.2629,-4.9941,-6.4045,-5.0836,-2.2598,0.52651,1.6815,1.2758,1.0506,2.4404,4.2164,4.5484,3.959,2.7647,0.46444,-2.2918,-3.2594,-1.4801,0.3849,0.37563,-0.76828,-1.591,-1.5581,-1.3557,-1.0476,-0.016237,1.4943,2.5685,3.1768,3.6364,3.4723,2.2964,0.65704,-0.65532,-1.6225,-2.4004,-2.8187,-2.6754,-1.5419,0.18314,1.4814,1.5242,0.28891,-1.0738,-1.9843,-2.2831,-2.1156,-1.3787,0.01304,1.0686,0.98335,0.06024,0.27741,2.2511,3.5895,3.1031,1.9094,0.37799,-1.1025,-1.6377,-1.9054,-1.7174,-0.62022,-0.19468,-0.92099,-1.504,-1.7197,-0.43133,1.0279,2.0747,2.2417,2.1268,2.2232,1.669,1.2591,1.4534,0.90663,-0.40797,-1.017,0.10185,1.8313,1.9929,0.42303,-1.1397,-1.782,-3.0085,-2.0227,-1.308,-1.5904,-2.0618,-1.9261,-1.2962,-1.1274,-0.75167,0.089459,0.31171,0.04884,1.0163,2.6321,2.9946,1.6864,-0.99725,-2.7061,-1.9213,-0.94372,-1.1289,-1.5606,-1.2887,0.39095,1.9747,2.2939,2.1239,1.2068,0.71352,1.3853,0.79847,-1.162,-1.2193,1.9365,4.2167,2.648,-0.02914,-1.0943,-1.5198,-3.5413,-5.834,-5.6115,-3.0957,-0.24218,1.6026,2.1129,1.3388,0.93081,1.8252,2.0358,0.17617,-2.5847,-3.2639,-1.1173,1.3622,1.4587,-0.58177,-1.7722,-2.2406,-2.5459,-1.8024,-1.4378,-1.4025,-0.92709,-0.358,0.98407,1.8014,1.2534,1.3919,1.7193,1.2094,0.086454,-1.1994,-0.82008,0.1016,-0.36346,-1.0379,-0.64145,0.31695,0.10187,-1.2064,-1.8825,-0.91023,0.4119,0.081412,-1.0517,-1.1892,-0.16868,-0.31551,-2.1524,-2.2893,-0.74681,-0.40407,-0.45076,0.2721,0.63674,0.21373,-0.61229,-0.76661,0.10559,0.75455,0.3923,-0.12085,-0.69708
1.2875,1.5335,1.3424,-0.033353,0.34796,2.9614,4.2616,3.8738,3.7577,4.4266,3.9708,1.1671,-1.8068,-2.3583,-0.50982,1.555,2.6185,2.8516,1.994,0.80039,0.84994,2.5785,3.9244,3.0879,2.3398,2.3039,1.0273,-0.82776,-2.204,-2.4144,-0.38822,2.057,1.8352,0.25087,0.16155,0.64066,0.69967,1.0417,1.241,1.0862,0.62804,-0.080301,-0.22404,-0.029851,-0.063987,0.22642,0.21913,-0.80837,-0.65669,1.5505,3.6555,5.0835,6.2332,5.8418,3.8642,2.1761,1.4768,1.3657,1.3287,0.80981,0.26808,1.7238,4.0976,4.2719,2.0822,-1.3426,-4.0179,-4.454,-2.909,-1.8908,-2.8145,-3.5267,-3.1409,-1.4768,1.7208,4.2517,4.3224,3.0867,1.2861,-0.40116,-0.21767,1.706,3.7814,4.2266,3.1343,2.1268,0.84165,-1.6218,-4.2302,-5.4518,-4.269,-2.1409,-2.1159,-3.0122,-2.5218,-0.84023,2.1436,5.8603,7.1712,4.9542,2.7186,2.3947,3.0076,3.5083,3.2127,1.9461,-0.11161,-1.457,-1.3163,-1.3718,-2.4421,-2.8732,-2.0742,-1.677,-2.0756,-2.4243,-1.7603,0.37488,2.8345,4.5228,4.974,3.1472,-0.54702,-3.3366,-3.7874,-3.193,-3.0154,2.816,4.6766,4.2358,1.6001,-0.44524,-0.7367,-0.73194,-0.90612,-0.66359,-0.39584,-1.3055,-2.838,-3.1051,-2.8847,-2.4765,-1.3059,-0.21227,0.89123,1.0509,-0.5935,-0.51964,-1.5968,-2.3942,-2.3902,-2.2575,-1.6701,-0.68449,0.62839,1.9147,2.0378,0.74731,-0.92591,-1.9902,-2.2018,-1.2279,0.29785,0.25368,-0.61659,-0.44449,-0.26647,-1.0726,-1.6132,-0.8196,-0.028839,-0.41568,-0.98369,-1.2527,-2.2428,-2.9575,-2.2251,-1.343,-1.3753,-2.5213,-3.7654,-3.5616,-2.1368,-0.51915,0.675,1.1624,1.8495,2.4353,0.98727,-1.2534,-2.365,-3.4248,-3.5785,-1.7877,-0.45352,-0.22941,0.46924,1.4835,1.32,-0.10975,-0.68514,0.58276,2.1503,2.3932,0.11031,-3.7996,-6.4882,-6.6559,-5.6944,-5.0288,-4.6024,-4.2289,-4.0226,-4.1845,-3.6725,-1.8816,0.31526,2.0747,1.4896,-1.2639,-3.0998,-3.6684,-4.187,-4.282,-3.3889,-2.1724,-1.3721,0.22543,2.616,3.8764,4.2703,3.5397,0.60051,-2.5478,-4.136,-4.3574,-3.6556,-3.0534,-2.8069,-3.0572,-4.0255,-3.6621,-1.7938,-0.86461,-0.53895,0.19218,0.76445,0.40393,-0.54242,-1.2854
1.95,2.2125,1.9346,1.0568,0.90477,1.4481,2.1861,2.8033,2.7344,1.9101,1.1035,1.2896,1.6632,1.2013,0.33119,-0.35983,-0.37922,0.48296,1.5249,1.8981,1.723,1.8656,2.1447,1.7892,0.93878,0.64141,1.5038,2.8662,3.7954,2.9163,0.91122,0.76197,2.4848,3.9966,4.0173,2.7937,2.2105,1.8941,0.8688,0.46835,0.93093,1.2029,1.318,1.8247,2.1619,1.5344,0.062648,-0.6952,-0.34447,-0.4234,-0.66111,-0.57617,0.22702,1.8242,2.403,1.6548,1.1884,1.596,1.6376,0.86092,0.57527,1.1932,1.9616,2.5714,2.9461,2.5364,1.331,0.19171,-0.37232,-0.483,0.0070113,0.79255,0.75808,0.28934,-0.050554,-0.61809,-0.6568,-0.031886,0.26009,0.45395,0.95698,1.1655,0.56563,-0.34582,-0.4233,0.54849,1.5021,2.4506,3.2191,2.8857,1.8821,0.42419,-1.1488,-2.204,-1.668,0.65535,1.8125,0.67508,-1.0144,-2.4217,-2.4511,-1.4034,-0.98167,-0.46309,0.76609,1.7121,1.4068,-0.20286,-0.87454,0.49449,1.6035,1.609,1.5718,1.4012,0.72979,0.13739,0.023056,-0.086618,-0.30946,-0.39719,-0.35113,-0.30384,0.0080826,0.86674,1.4365,1.6043,1.1464,-1.7444,-1.856,-1.3872,-1.3471,-1.8548,-1.8231,-0.88349,0.034703,0.73907,1.8942,2.5189,2.0867,1.0592,-0.18884,-0.97058,-1.2485,-1.1553,-0.83216,-0.8911,-2.9159,-3.3147,-2.6385,-1.7447,-0.9269,-0.24321,-0.22657,-0.43962,-0.53252,-1.3413,-2.3877,-1.8173,-0.27374,0.72264,1.1526,0.7227,0.045277,-0.26615,-0.88773,-1.5959,-1.8318,-1.5102,-1.262,-1.2635,-0.75758,-0.47053,-0.92195,-1.0691,-1.1407,-1.8493,-2.2604,-1.6305,-0.35057,0.58126,0.33152,-1.59,-4.0718,-4.4306,-2.7606,-1.6554,-1.7352,-1.4768,-0.25836,1.2386,2.0588,1.6609,0.3529,-1.2257,-2.3037,-2.6652,-3.1362,-3.7249,-3.7761,-3.8245,-4.0499,-3.727,-3.0504,-2.3023,-1.3898,-0.59687,0.36696,1.0064,0.58614,0.0882,-0.53309,-1.6598,-2.4663,-2.6145,-2.7144,-3.0155,-2.9185,-2.5316,-2.304,-2.0305,-1.7725,-2.1809,-2.193,-1.0926,-0.78426,-1.0031,-0.50848,-0.28828,-0.8234,-2.0241,-3.6488,-4.6491,-4.6127,-3.9638,-3.04,-2.7059,-3.0792,-3.1135,-2.5703,-2.0751,-1.8651,-1.537,-0.95639,-0.40893,-0.25919,-0.27964,-0.50645,-1.6041,-2.9173,-3.4646
