0.38186,1.1786,1.5803,1.1343,0.38197,-0.098078,-0.60069,-1.2115,-1.6114,-1.889,-1.7504,-0.84739,-0.1102,-0.19228,-0.5306,-0.57469,-0.088286,0.3702,0.48969,0.71392,0.91003,0.87695,0.43446,-0.59752,-1.4226,-1.6952,-1.7887,-1.2788,-0.23647,0.42162,0.48331,0.41891,0.28894,0.001557,-0.14571,0.11985,0.63901,0.91928,1.0679,1.2182,0.85202,-0.01617,-1.0326,-2.0451,-2.6051,-2.4278,-1.7912,-1.0597,-0.7212,-0.60218,0.13298,1.2223,1.9903,1.7554,0.22257,-1.3024,-1.5875,-1.1031,-0.46317,0.36228,0.56429,-0.056654,-0.52693,-0.24659,0.76108,1.5861,1.4013,0.39158,-0.50705,-0.66787,-0.59067,-0.81909,-1.3845,-1.9372,-2.0668,-1.821,-1.2182,-0.19719,1.1097,2.1617,2.136,1.2372,0.61802,0.61258,0.70044,0.29785,-0.6159,-0.87071,0.48303,2.1529,2.163,0.68229,-0.80836,-1.6499,-2.195,-2.4623,-2.0281,-1.369,-1.2607,-1.5449,-1.4758,-1.0791,-0.76099,-0.13651,0.945,1.7305,1.5754,0.74001,-0.061101,-0.39957,-0.52697,-0.6516,-0.66121,-0.64837,-0.61656,-0.60261,-0.45686,-0.03366,-0.42444,-0.74601,-1.1089,-2.0084,-2.6667,-2.135,-0.55561,1.3617,2.8903,3.6899,3.7708,2.9498,1.5531,0.33717,-0.49052,-1.0529,-1.6974,-2.2496,-2.0618,-1.3808,-1.02,-1.2252,-1.3574,0.22887,0.66527,0.68416,0.76872,0.99083,1.1489,1.1169,0.86109,0.46728,-0.096035,-0.7487,-0.71882,-0.91237,-0.9408,-0.53859,0.18719,1.1363,1.8897,1.9105,1.4055,1.0596,0.77652,-0.07125
0.16764,0.33454,0.36449,0.12935,0.12565,0.46724,0.37227,-0.12428,-0.040012,0.34693,0.39612,0.32608,0.17098,-0.04024,-0.38714,-0.79777,-0.6882,-0.24231,-0.013829,0.037532,0.25535,0.65254,0.59197,0.055359,-0.34801,-0.87522,-1.3368,-0.94229,-0.12117,0.36573,0.23205,-0.02395,0.50246,1.3038,1.173,0.44702,0.1593,0.24312,0.5229,0.99926,1.152,0.80383,-0.1924,-1.4246,-1.5413,-0.70778,-0.015699,0.43551,0.51947,0.27283,0.29041,0.28117,0.2731,0.42473,0.18169,-0.028477,0.14347,0.2575,0.49131,0.88,0.5172,-0.46549,-0.80527,-0.30536,0.12971,-0.14387,-0.94722,-1.3583,-0.93209,-0.23431,0.12294,0.096593,0.13414,0.51133,0.86019,0.8027,0.44148,0.0050672,-0.10103,-0.013942,-0.075007,0.19359,0.83396,0.96862,0.31763,-0.56707,-1.1295,-1.0869,-0.48848,0.024763,-0.20942,-0.84089,-0.99739,-0.57766,-0.49028,-0.65045,-0.0060238,1.1557,1.6865,1.3666,0.67308,0.15675,0.20314,0.3312,0.12895,-0.19965,-0.28413,0.28543,1.1538,1.3429,0.6247,-0.24603,-0.60835,-0.42369,0.073342,0.46423,0.47505,0.35341,0.2214,0.057657,-0.065443,-0.26948,-0.25155,-0.0046043,0.084028,0.45965,0.95591,0.68357,0.2855,0.18066,-0.27898,-0.90552,-1.0607,-0.5954,-0.13026,-0.41042,-1.0349,-0.87582,-0.17491,0.083669,0.09455,0.58059,0.73022,0.88068,1.025,0.95394,0.87762,0.85897,0.16132,-0.80001,-1.2732,-1.0373,-0.88106,-0.87582,-0.80749,-0.63535,-0.3826,-0.20036,0.10697,0.41418,0.23347,0.005863,0.17624,0.58146
-0.32572,-0.70826,-0.94449,-0.37437,0.34738,0.53765,1.0101,1.5859,0.82787,-1.0781,-2.2102,-2.1529,-1.7658,-1.0431,-0.38084,-0.15689,-0.25105,-0.26172,0.2863,0.52304,0.097581,-0.21598,-0.34684,-0.30295,0.20673,0.93471,1.4724,1.5951,1.4132,1.2355,0.66383,-0.48271,-1.3646,-1.4349,-1.1013,-0.63438,-0.36481,-0.56159,-0.67867,-0.65702,-0.6613,-0.39389,-0.35492,-0.80301,-0.97855,-0.74279,-0.18199,0.44344,0.5547,0.35484,0.086987,-0.35022,-0.66483,-0.43287,0.4795,1.5251,1.7458,1.0844,0.22973,-0.6534,-1.3352,-1.2486,-0.7603,-0.33233,-0.10264,-0.46783,-1.1411,-1.1894,-0.71164,-0.58799,-0.55363,-0.21313,-0.08805,-0.20365,-0.28378,-0.20671,0.15828,0.39382,0.1395,-0.19507,-0.13661,-0.013006,-0.081094,0.050053,0.4784,0.71108,0.42896,0.147,0.1432,-0.088083,-0.56894,-0.95766,-1.0037,-0.26815,0.71144,0.87011,0.2818,-0.29162,-0.42611,0.14096,1.1336,1.2944,0.55751,-0.30664,-1.2408,-1.7017,-1.5697,-1.5231,-1.0756,0.010045,0.80334,0.95194,0.52227,0.0059796,-0.063654,-0.20689,-0.32174,0.55006,0.30036,0.062023,-0.54717,-1.5437,-1.5745,-0.82999,-0.39314,-0.019575,0.031892,-0.61926,-1.0113,-0.72997,-0.088894,0.44427,0.43132,0.40975,0.76314,0.80944,0.43722,0.21188,0.090097,-0.30159,-0.81023,-0.21527,0.28574,0.44855,0.55898,0.56234,-0.1198,-1.0342,-1.1579,-0.98307,-0.98165,-0.0063364,0.58439,0.39905,-0.12834,-0.0056214,0.40201,0.70934,0.78193,0.89455,1.4461,1.9024,2.131,1.818
0.3953,0.78184,0.18626,-0.23079,-0.5337,-1.4727,-1.4882,-0.29494,0.21091,-0.64924,-1.4839,-1.3151,-1.1155,-1.3304,-1.1123,0.31056,2.0444,1.8453,-0.10051,-1.3314,-1.2112,-1.2109,-2.1975,-3.1551,-3.0707,-2.4836,-1.5008,0.05999,1.2078,0.90621,-0.1768,-0.40934,0.34215,0.82371,0.13863,-0.2647,0.60018,1.0323,1.3368,2.4931,3.0953,2.7312,2.1839,1.3287,-0.11458,-1.7437,-3.1377,-3.6871,-2.8759,-2.0197,-2.1907,-1.7418,0.051069,1.1548,0.3467,-1.3947,-2.5364,-2.4366,-2.2029,-2.8642,-3.1119,-1.8196,0.33194,2.4463,3.3492,2.7146,1.2855,-0.77198,-1.8599,-0.36725,1.594,1.6088,0.2231,-1.2907,-2.3871,-2.7486,-2.1653,-1.1849,-0.33061,0.40648,0.79104,0.44752,-0.44745,-0.7209,-0.25888,-0.14293,-0.62822,-1.0837,-0.69897,0.67647,1.8071,1.4198,0.15649,-0.67784,-1.2527,-1.7228,-1.6457,-1.5565,-1.403,-0.76765,-0.38694,-0.62063,-1.1734,-1.8455,-1.8119,-1.1258,-0.8144,-0.67851,-0.34167,-0.039439,0.28582,0.77644,0.72193,0.10735,-0.16196,-0.24739,0.017777,0.85441,-0.12382,-0.83276,-1.027,-1.2017,-1.3431,-0.72763,0.9036,2.6158,3.5441,3.3306,1.7933,-0.035834,-1.0382,-1.6852,-2.4157,-2.5419,-1.9653,-1.7612,-1.8866,-1.5644,-1.1822,-1.2805,-1.5098,0.032154,1.4926,2.0356,1.4544,0.30788,-0.72364,-0.87334,-0.41152,-0.46388,-0.844,-0.05055,0.2668,0.041659,-0.17782,0.19252,1.0843,2.0724,2.5421,2.8285,3.6935,4.2732,3.4513,1.0643
0.34941,0.64339,0.79744,0.48431,-0.2137,-1.1351,-1.8584,-1.7342,-1.2097,-0.82292,-0.37097,0.37657,1.6927,3.1361,3.9361,3.8152,2.5532,0.61205,-1.0478,-2.2143,-2.6627,-2.2747,-1.7521,-1.4909,-1.479,-1.2792,-0.38442,0.44,0.47519,0.044126,-0.20638,0.29079,1.1561,1.5924,1.2839,0.44856,-0.079256,0.10976,0.56854,0.9319,1.0106,0.65959,0.25116,0.32216,0.82427,1.1136,1.0032,0.87891,0.42481,-0.57543,-1.5564,-2.0682,-2.0795,-1.7905,-0.96572,0.40022,1.3602,1.7723,2.2113,2.2934,1.4527,-0.39219,-2.1423,-2.3616,-1.7677,-1.4012,-1.2167,-1.0791,-0.73121,0.050118,0.74508,0.63904,0.13164,-0.039658,0.59955,1.5272,1.8331,1.6898,1.0288,-0.42428,-1.3365,-0.3357,1.5481,2.4233,1.7921,0.73059,-0.037431,-1.1217,-2.4411,-3.126,-3.4558,-3.6578,-2.7581,-1.0401,-0.10314,0.086396,0.64151,1.7084,2.5913,2.6447,1.7475,0.69445,0.37366,0.65034,1.0838,1.0703,0.48292,0.22269,0.3396,-0.035035,-0.71763,-0.73775,-0.15699,-0.13857,-0.62843,-0.20914,0.85149,1.1899,1.6245,1.7126,1.6879,1.4603,0.72456,-0.12247,-0.67941,-0.59687,-0.24972,-0.45748,-1.1085,-1.2432,-1.3067,-1.9355,-1.9263,-1.1296,-0.57927,-0.67296,-1.0289,-0.60486,0.63548,1.6721,2.1062,1.4945,0.81517,0.50308,0.42764,0.4009,0.54339,0.63295,0.097521,-0.60506,-0.81493,-0.55232,-1.3675,-2.3484,-2.8968,-2.9451,-1.7163,0.47551,2.3949,3.516,3.2411,1.8854,0.76865,0.11023
-0.23479,-0.68994,-0.55249,-0.23422,0.34166,0.93885,0.60604,-0.020075,0.03688,0.4124,0.57276,0.34667,0.26108,0.79,1.0587,0.37544,-0.25058,0.20493,0.98035,0.82968,-0.097658,-0.55272,-0.14041,0.46965,0.91815,0.96943,0.80332,0.76233,0.50242,0.13451,-0.25295,-0.65267,-0.32898,0.57531,0.65549,-0.25927,-0.73431,-0.20604,0.71759,1.0198,0.66741,0.52823,0.046966,-1.0016,-1.2424,-0.59103,0.2678,1.2689,1.4982,0.5389,-0.073456,0.37305,0.87188,0.76545,0.56098,0.78196,0.8255,0.41219,0.40803,0.88926,0.62893,-0.63182,-1.3406,-0.66179,0.34481,0.89422,1.1288,1.1982,0.79595,0.10958,0.019123,0.38871,0.46036,0.27488,0.34605,0.27678,-0.46989,-0.94502,-0.41788,0.056929,-0.041849,0.21191,0.91582,1.1768,0.89953,0.51515,0.047286,-0.64163,-1.0499,-0.77522,-0.76519,-1.3866,-1.1188,0.51678,1.6363,1.3814,0.98849,1.2427,1.744,2.0361,1.8958,1.4274,0.86324,0.25501,-0.39947,-1.1841,-1.6165,-0.93996,0.45184,1.3434,1.3479,0.89918,0.48006,0.0030655,-0.66843,-0.77253,-0.17879,1.1699,1.5482,1.3327,0.65079,-0.17446,-0.29775,-0.020087,-0.32715,-0.26079,0.68357,1.1239,0.97764,0.70921,-0.20647,-1.3473,-1.7609,-1.1817,-0.1045,0.51046,0.49806,0.66487,1.0216,1.1703,1.708,2.9522,2.1733,1.1541,0.42467,-0.055823,-0.49254,-1.1533,-2.038,-2.3923,-1.968,-0.96508,-1.038,-1.2864,-1.7186,-1.6555,-1.3243,-1.6772,-1.6196,-0.8132,-0.66065,-0.52965,0.49637,2.0558
0.2265,0.746,0.3006,-0.50381,-0.77336,-0.7837,-0.62773,-0.50087,-0.77173,-1.4304,-1.7332,-1.4765,-1.417,-1.3812,-0.92762,-0.10077,0.65746,0.51581,-0.28614,-0.76352,-0.60655,-0.22722,-0.44969,-1.3625,-2.0873,-2.1726,-1.6397,-0.50791,0.71992,1.0638,0.32853,-0.36107,-0.17492,0.24676,0.12337,0.13029,0.71261,0.93531,0.52591,0.48564,1.1468,1.3461,0.26262,-1.4133,-2.4042,-2.3825,-1.8004,-1.0309,-0.53987,-0.4191,-0.72845,-0.92291,-0.30113,-0.22205,-1.2535,-2.0071,-1.8547,-1.0321,-0.3222,-0.55234,-1.2814,-1.3938,-0.4181,1.1087,1.8618,1.492,0.64771,-0.46491,-1.1081,-0.43411,0.2993,-0.44337,-1.6982,-1.977,-1.7391,-1.8204,-1.812,-1.0049,0.15794,0.35916,0.037611,0.52778,1.4092,1.9164,1.9645,1.2072,-0.36656,-1.4236,-0.85677,0.20244,-0.006725,-1.4061,-2.7402,-3.3345,-3.3284,-2.7252,-1.4274,0.081649,0.9606,0.90014,0.26401,-0.71354,-1.45,-1.3006,-0.92392,-0.8704,-0.87698,-0.77834,-0.54209,-0.31573,-0.37588,-0.6863,-0.57196,-0.15459,0.05165,0.3729,1.2261,2.2016,0.41502,-1.1871,-1.9752,-2.4629,-2.2772,-1.1658,0.38614,1.7341,2.1283,1.4338,0.84252,0.81633,0.36453,-0.85532,-1.8352,-1.9781,-2.0026,-2.2414,-2.3908,-2.2413,-1.766,-1.3045,-0.64545,2.0319,2.1369,1.3828,0.80076,0.49813,0.1921,-0.13199,-0.30494,-0.38044,-0.70075,-0.45625,-0.74392,-1.3026,-1.2396,-0.49634,0.70052,2.1548,3.5455,4.5106,5.1255,5.3017,4.398,1.6595
-0.48764,-0.41688,0.18438,0.4192,0.071288,-0.18308,-0.42136,-0.67013,-0.47569,-0.25476,-0.37068,-0.21688,-0.092649,-0.337,-0.5631,-0.68287,-0.50928,-0.21711,-0.10006,0.13305,0.50347,0.61911,0.23407,-0.39842,-0.88442,-1.311,-1.695,-1.6533,-0.83315,0.4685,1.1504,0.98424,0.74591,0.55854,0.1898,-0.098258,0.22581,0.73028,0.74488,0.73207,0.9295,0.84739,0.12835,-0.86868,-1.5817,-1.9404,-1.5836,-0.58717,-0.18032,-0.70468,-1.0871,-0.78393,-0.15386,0.25596,0.0066851,-0.98377,-1.8866,-1.6098,-0.4554,0.59477,1.0393,1.0317,1.0349,1.183,1.2435,1.0076,0.50936,-0.30053,-1.0173,-0.92038,-0.51381,-0.41135,-0.53516,-0.85544,-0.9842,-0.92647,-1.2487,-1.3938,-0.4872,0.73005,1.1669,0.70486,0.2254,0.50748,1.1178,0.85507,-0.38422,-1.0193,-0.26533,0.81117,0.87296,0.014692,-0.60645,-0.49626,-0.2574,-0.13628,-0.14504,-0.6005,-1.3186,-2.0704,-2.5096,-2.2725,-1.7498,-1.0274,-0.087166,0.66317,1.096,0.92029,0.21371,-0.33079,-0.42168,-0.26507,0.18258,0.92065,1.1614,0.85029,0.8003,0.021552,-0.72682,-1.2601,-1.7401,-2.1798,-2.2852,-1.8167,-0.6713,0.56948,1.4325,2.1622,2.4406,1.8422,1.1835,1.2227,1.1232,0.49774,-0.34205,-1.1495,-1.5618,-1.8798,-2.1977,-2.1971,-1.7405,0.14435,0.78567,0.66103,0.018273,-0.063343,0.67129,1.3297,1.1826,0.46521,-0.34748,-1.2503,-1.0621,-0.11112,1.1527,2.3912,3.163,2.6927,1.3852,0.027662,-0.97904,-1.1886,-0.79832,-0.77721
-0.41597,-0.088826,0.32984,0.40548,-0.38668,-1.6979,-2.1204,-1.6344,-1.3874,-1.1608,-0.44721,0.29826,0.59559,0.59829,0.94483,1.4857,0.88093,-0.64174,-1.5505,-1.7899,-1.8252,-1.8925,-1.9135,-1.6366,-1.4819,-1.309,-0.74455,-0.39307,-0.23207,-0.10401,0.074153,0.70627,0.82683,0.072606,-0.25373,0.081898,0.44793,0.57272,0.42277,0.43829,0.45916,0.032944,-0.20696,0.077835,0.22374,0.00089547,-0.16696,-0.10994,-0.17604,-0.89285,-2.1512,-3.1323,-3.3159,-2.8443,-1.9862,-1.372,-1.0026,0.12882,1.3576,1.4041,0.80774,-0.027508,-1.0556,-1.3647,-0.96652,-0.62713,-0.35681,-0.25167,-0.13912,0.29874,0.49802,0.33278,0.003838,-0.50648,-0.44761,0.17875,0.46975,0.38437,-0.097376,-0.94749,-1.3717,-1.0303,-0.37899,0.28269,0.49374,-0.0086864,-0.74474,-1.5878,-2.4326,-2.5467,-1.8553,-1.2898,-1.238,-1.4391,-1.4543,-0.72154,0.21703,0.60906,0.46326,-0.27518,-1.2359,-1.6317,-1.3542,-0.85782,-0.15128,0.62212,0.95572,0.6234,-0.2917,-1.4228,-2.0815,-1.6775,-0.55262,0.6262,1.3173,1.8852,2.7473,0.96459,-0.18019,-0.60357,-0.93197,-1.0149,-1.1774,-1.6698,-1.756,-1.8143,-1.9622,-1.4797,-1.2419,-1.2457,-0.59098,0.1753,0.89013,1.3602,0.99151,-0.064733,-1.3098,-2.1093,-1.9188,-0.8538,0.16299,0.47958,0.036709,-0.27177,-0.40497,-0.56073,-0.28608,0.29095,0.41402,0.13998,0.10313,0.94626,0.58224,0.62546,1.4402,1.732,1.9376,2.8555,3.4504,3.5151,3.2791,2.6854,1.8211,-0.46701
-0.08177,-0.36228,-0.78584,-1.2628,-1.3267,-0.8946,-1.0729,-1.5659,-0.87404,0.43227,0.99054,1.2632,1.8338,2.4872,2.5109,1.5428,0.56216,0.095292,-0.32683,-1.0377,-1.7776,-1.9638,-1.4983,-0.96062,-0.6958,-0.81009,-1.0334,-0.71663,-0.10199,0.28019,0.080923,-0.35805,0.21674,1.6576,2.2531,1.6142,1.0777,1.1991,1.429,1.5324,1.6067,1.1069,-0.50978,-1.7859,-1.4229,-0.63692,-0.25631,-0.010083,-0.14338,-0.67269,-1.2098,-1.7233,-2.3086,-2.938,-2.9471,-2.0557,-1.2629,-0.78295,0.13634,1.4239,2.1763,2.2915,2.3429,2.2527,1.9022,1.3475,0.56733,-0.12672,-0.72616,-1.5344,-2.3708,-2.8061,-2.5474,-1.6118,-0.88883,-0.83419,-0.41285,0.76464,1.7902,1.9726,1.1521,0.34144,0.84999,1.4152,0.85309,0.052171,-0.49169,-0.87913,-1.0125,-0.73688,-0.31272,-0.066189,0.0060666,-0.23898,-0.80845,-1.3078,-1.1635,-0.079967,0.8537,0.93417,0.95111,0.81523,0.2701,0.1624,0.14199,-0.2762,-0.21791,-0.045497,-0.57085,-1.3229,-1.6797,-1.1626,0.32978,1.4645,1.4933,1.1669,0.92138,0.90522,-0.22281,-0.64225,-0.92639,-1.6037,-1.6087,-1.2092,-1.0927,-0.9035,-0.4159,0.024331,0.21637,-0.066123,-0.49647,-0.4175,0.088116,0.7458,0.99337,0.41556,-0.4127,-0.41064,0.20836,0.38071,0.58245,2.4241,2.1115,1.0975,0.28435,0.076841,0.22363,0.19029,-0.55859,-1.6056,-2.1959,-1.8563,-1.2323,-0.48495,0.5028,1.8538,1.8272,0.5492,0.5241,0.99029,0.452,-0.10572,-0.13321,-0.2671
-0.014395,1.7541,2.5318,1.1298,-1.2044,-2.9715,-3.3003,-1.9237,-0.72012,-1.3312,-1.9729,-0.99388,-0.07245,-0.4126,-0.3741,0.84579,1.693,0.85786,-1.9788,-4.3976,-3.7728,-2.086,-1.4425,-1.3828,-1.9356,-2.7079,-2.6674,-2.0435,-1.1252,-0.67877,-1.1826,-1.1577,0.086382,1.1818,0.90506,0.13391,0.21441,0.66085,0.93372,1.3,1.4259,0.98853,0.2222,-0.54843,-0.95225,-1.051,-1.5986,-2.0502,-1.6178,-1.7855,-2.9181,-3.2714,-2.5559,-1.6259,-1.2385,-1.693,-1.5799,-0.27079,0.76979,0.65398,-0.73166,-2.3109,-2.0333,-0.68043,-0.83816,-1.6316,-1.6496,-1.9507,-1.8594,-1.1518,-1.3358,-1.8936,-1.8937,-1.9344,-1.9365,-0.82931,0.62942,1.2978,1.3103,0.86686,0.58889,0.98905,1.416,1.9332,2.3228,2.0119,1.254,-0.33318,-1.7977,-2.518,-3.6747,-5.047,-5.4321,-4.5101,-3.2224,-2.2674,-1.2345,-0.45668,0.30571,0.66269,-0.64193,-1.5247,-1.3622,-1.5829,-1.1976,-0.38301,-0.60999,-0.90656,-0.61621,-1.227,-2.3044,-2.1241,-0.84892,-0.13897,-0.85316,-1.1711,0.36405,1.299,-0.47074,-1.9553,-2.3027,-1.3994,-0.45347,-0.69662,-1.0028,-0.2316,1.0281,2.0406,1.594,-0.038827,-1.2696,-1.9946,-2.1397,-1.4615,-1.5639,-2.6791,-2.6588,-1.6526,-0.89452,-0.68586,-0.45885,1.8089,1.7065,1.0118,0.27856,0.46934,0.54614,-0.52825,-1.6525,-2.416,-2.9409,-1.664,-0.95444,-0.57357,0.044265,1.0035,2.2652,3.8357,5.9319,8.078,9.3873,9.513,8.1928,3.7335
-0.4239,-0.11558,0.47988,0.45177,0.099672,0.51287,1.0546,0.32346,-1.9812,-3.7047,-2.7683,-0.86689,-0.076706,0.044328,-0.20907,-0.46862,-0.40686,-1.0759,-2.2439,-1.855,-0.0098723,1.2876,1.8562,1.8667,1.1052,0.39752,0.52912,0.93731,0.076188,-1.7249,-2.0895,-0.8215,-0.081372,-0.48232,-0.71888,-0.32574,-0.14123,-0.28702,0.20669,0.93768,0.49891,-0.8964,-1.9227,-2.0772,-2.1948,-2.7558,-3.2073,-2.5031,-0.72008,0.82407,1.472,1.4839,1.338,0.96745,-0.057996,-1.579,-2.2072,-0.8949,1.1159,1.8934,1.8654,2.2963,2.5449,1.8556,0.37592,-0.81843,-0.91079,-1.2601,-1.9951,-1.5753,-0.73701,-0.81915,-0.99492,-1.1463,-2.0544,-2.4573,-1.4198,-0.36299,0.067687,1.1468,2.2177,1.4569,0.16022,0.10042,0.69599,0.85163,0.20024,-0.47588,-0.21395,0.8651,1.6595,1.2891,0.043116,-1.0962,-1.3526,-0.66695,-0.4101,-1.8655,-3.3804,-3.5734,-3.0387,-2.6147,-2.7207,-2.1305,-0.36969,1.2801,2.1917,1.6833,-0.45753,-2.0931,-1.7933,-0.69969,-0.4308,-0.2349,0.48285,0.5436,0.52728,-0.5973,-1.0695,-1.0807,-0.72251,-0.25533,-0.19742,-0.26797,-0.12885,-0.0014127,0.76595,2.5084,3.5862,3.3232,2.1994,0.74209,-0.41421,-1.6864,-3.005,-3.1046,-2.2907,-1.7103,-1.5382,-1.6792,-1.639,-0.77778,-0.16894,0.7565,1.4253,1.272,0.66483,0.30684,0.78661,1.4984,1.6481,2.1547,1.2641,0.23951,0.52033,1.4411,1.4598,0.75525,-0.018861,-0.46407,-0.16859,0.26732,0.090083,-1.0443
