-0.062321,0.18113,-0.032116,-0.68981,-0.89848,-0.49446,0.26111,0.38504,0.47568,1.2115,1.1338,0.78806,1.0376,0.72591,-0.22324,-1.173,-1.6717,-1.0302,0.3407,1.3411,1.0748,-0.067162,-0.91506,-0.84562,-0.11856,-0.15165,-0.91893,-0.97311,0.37807,0.69435,0.42217,-0.012533,0.28229,0.93854,1.6652,1.751,1.61,1.7263,1.1644,0.127,-0.45203,-0.32912,-0.37369,-0.17159,0.178,-0.18965,-0.45746,-0.57988,-1.2139,-1.598,-0.90694,0.19959,0.80033,0.14506,-2.0803,-1.4802,-0.082251,0.95058,1.0371,0.96946,1.021,0.79227,0.38642,-0.31632,0.001333,-0.142,-1.0322,-1.0302,-0.76979,-0.90766,-0.19238,1.0135,1.6799,1.2986,0.34989,-0.46343,-1.4914,-1.4498,0.015257,-0.43214,0.36604,1.033,-0.23254,-1.2134,-0.60379,0.25191,1.0218,1.0385,0.66493,0.29469,-0.7606,-1.6066,-1.6347,-0.91558,0.84709,2.2286,1.9772,1.8067,1.7574,0.98659,0.33282,0.20097,0.64894,0.81499
0.10621,0.37098,0.21576,0.48769,0.73095,0.036178,-0.030835,0.91559,0.79765,-0.62584,-1.0989,-0.86998,-0.94434,-0.48151,0.23694,1.0712,1.6766,1.5316,0.9145,0.30698,-0.41128,-2.0391,-3.0684,-1.7622,0.50443,1.3382,0.35032,-0.6174,0.37536,0.741,0.70503,0.80074,1.2179,1.611,1.7515,0.77472,-0.62494,-0.42292,0.54672,1.1658,1.9679,2.6379,2.0527,-0.29346,-1.9627,-1.0584,-0.65812,-1.8364,-2.409,-2.8024,-3.2378,-2.746,-1.8551,-1.9555,-4.5051,-3.5592,-0.52857,2.4271,4.533,5.3423,4.8256,2.6851,-1.0916,-0.25382,0.72566,1.8495,2.4175,2.4201,2.1223,0.96841,-0.38504,-0.73812,-1.0801,-1.7528,-2.939,-4.2353,-3.6954,-1.79,-0.15528,0.77864,1.5851,2.7341,2.7808,2.797,2.8295,2.2406,1.9626,1.7439,1.0748,-0.26683,-1.8968,-3.0999,-3.6433,-2.9682,-1.7587,-0.82601,0.66774,2.2292,2.5436,0.90669,-2.0532,-3.1254,-1.7221,-0.19342
-0.8554,-0.76238,0.57058,2.6885,2.6641,-0.059378,-1.3958,-0.58596,-0.52563,-1.5124,-1.4293,0.030888,1.2978,1.4842,0.52323,-0.35556,-0.18568,0.57123,0.75189,-0.11867,-2.1218,-4.8024,-5.4637,-3.1194,-0.003466,2.1793,3.1433,3.0037,1.472,0.41079,-0.2693,0.18819,1.3715,2.1222,1.6606,-0.23541,-1.9583,-1.7087,-0.52935,0.051233,0.5484,1.3507,1.2579,-0.45166,-2.1259,-2.1106,-2.3684,-3.4577,-3.471,-3.2313,-2.9832,-1.413,1.5156,3.8951,0.41667,-0.98218,-0.0068338,0.87752,1.1913,1.1141,0.48919,-0.34452,-1.4024,-1.8801,-2.2668,-0.84288,1.3287,1.4417,0.4393,0.33064,1.1516,2.2638,2.2424,0.47845,-1.6716,-2.9914,-2.9568,-2.2358,-1.6148,-1.3837,-0.32006,0.61642,0.61856,0.99586,1.7652,2.307,2.6569,2.551,1.5084,-0.47848,-2.5352,-3.911,-3.9147,-2.0248,0.25835,1.2455,1.7635,2.473,2.723,0.881,-2.6549,-4.0466,-2.3973,3.8053e-05
0.12656,-0.086091,-0.18197,-0.33075,-1.3162,-2.8883,-3.107,-2.2058,-1.4497,-1.2633,-0.22001,3.3927,6.6914,6.4917,4.2465,1.9361,-0.7621,-3.1147,-3.6686,-3.6287,-4.3608,-5.6802,-6.8617,-5.865,-1.5086,4.145,8.0315,9.097,5.2512,1.0819,-1.742,-1.248,0.56153,2.0506,3.2279,3.5401,3.2089,3.1766,2.5143,0.80117,-0.18341,-1.1139,-3.6476,-6.8371,-8.0709,-6.6884,-5.0993,-4.305,-4.5736,-5.1374,-2.7074,2.9505,8.7259,11.895,6.9758,3.7436,1.1352,-1.7907,-2.5712,-1.5279,-1.8612,-3.6787,-5.5864,0.17371,-0.78484,-0.8222,-0.024772,-0.29111,-1.002,-0.7915,0.5985,2.4648,3.3743,2.3549,-1.1827,-4.3062,-3.653,-1.0307,1.3515,-0.17096,-2.0643,-3.2047,-2.4207,0.10494,2.7438,4.9656,6.0997,5.762,3.8027,-0.48523,-4.5468,-5.2337,-3.9156,-2.0488,-0.76311,-0.026028,2.4308,4.9654,3.9882,1.3784,0.67979,1.139,0.39362,-0.63977
-0.90534,-1.2259,0.092157,1.2567,-0.14324,-2.4927,-2.0693,0.066768,0.7459,-0.29859,-0.3318,2.0988,4.3865,4.6477,3.1105,0.52519,-1.7594,-1.9208,-0.58906,-0.49004,-2.7133,-6.0216,-8.1801,-7.2843,-3.2426,1.9228,6.3392,8.3852,6.4478,3.8984,2.0663,2.5698,3.3096,3.6934,4.5764,3.8736,2.4951,1.7919,-0.42715,-2.6274,-2.7322,-2.4399,-3.0694,-4.5077,-5.1395,-4.2705,-3.7679,-4.1179,-5.1315,-6.1741,-4.2351,0.87627,5.9475,8.8888,5.4563,2.2254,0.60573,-0.47628,-0.45144,0.35122,-0.72743,-4.1969,-6.7717,-0.18827,-1.7647,-1.9403,0.34939,1.9765,1.35,0.49571,1.0078,1.8251,1.0241,-1.474,-4.4431,-5.2665,-3.0276,0.17468,2.7632,-0.095661,-1.3561,-0.69382,0.098681,0.62354,1.5032,2.7856,4.1797,4.1159,1.2147,-2.7769,-4.4261,-2.4706,0.55015,2.485,3.0483,2.7873,3.6986,4.9015,3.0676,-1.3072,-4.3376,-3.9912,-1.8466,0.83699
-1.161,-1.3822,-0.089411,0.37695,-1.761,-4.2942,-3.6094,-1.3027,-0.8472,-1.4639,-0.26824,3.6987,8.0152,9.3245,6.8307,2.4915,-1.6884,-3.8215,-3.7042,-3.5255,-4.6602,-6.4031,-7.498,-5.7113,-0.63902,4.4003,6.9372,6.7448,4.8361,2.531,-0.15666,-0.66541,0.1333,1.9014,5.0966,6.7331,6.2929,4.3935,0.4136,-2.1079,-1.5814,-2.1802,-5.4549,-8.5523,-9.0413,-7.6635,-5.9667,-4.5653,-4.6272,-4.4836,-0.5336,5.4394,9.7108,11.29,4.6977,1.8246,0.046077,-1.8838,-1.1516,1.8598,1.7727,-2.3168,-5.9622,1.2272,-0.82552,-2.7023,-2.4169,-1.1478,-0.5945,-0.26644,0.65974,1.5411,1.6285,0.58486,-1.819,-3.7221,-3.1938,-0.45033,2.6434,0.25709,-0.52231,-0.3002,-0.18765,-0.09391,1.0247,3.3962,4.353,3.018,0.5575,-2.3722,-3.6568,-1.942,-0.1333,-0.43903,-1.0196,0.58968,3.8641,6.1924,5.0356,1.5851,-0.25997,-0.76644,-1.6057,-1.2178
1.9712,1.4307,-0.62908,-2.3417,-3.1666,-3.4847,-2.8955,-1.292,0.14686,-0.17529,-0.88623,0.45096,2.6143,3.1533,2.0958,0.62422,-1.4938,-3.127,-2.9626,-2.5334,-2.6943,-2.9938,-3.201,-2.522,1.1282,5.1647,5.9079,5.7978,2.4522,-1.2923,-3.8567,-3.8119,-1.4558,1.5369,3.5835,4.6157,4.8309,4.1297,2.8571,1.2802,0.35743,-1.2453,-4.4518,-7.0667,-7.7894,-6.8386,-5.3478,-3.1694,-1.8201,-1.97,0.78223,5.649,7.9917,7.0457,1.6831,0.29089,-0.57175,-2.6915,-3.8537,-2.1002,0.9631,3.711,3.6862,-2.9839,-2.303,-0.80123,-0.65171,-1.8048,-2.0022,-1.0206,-0.59639,-0.67883,0.75692,3.2251,2.7097,-0.90304,-3.3121,-1.2406,3.6561,3.5562,0.58632,-1.7085,-2.0965,-0.51292,1.213,1.8266,0.12855,-2.2773,-2.6483,-1.9215,-1.5385,-1.2435,-1.2396,-1.2959,-1.0781,-1.0831,-0.40338,1.0945,0.99675,1.0283,4.0053,6.1354,3.6896,-0.27611
0.13706,-0.48292,-1.8567,-2.5772,-2.099,-1.9087,-2.5173,-3.1751,-2.9384,-1.8967,-0.1081,2.5792,5.0821,5.3574,3.3263,1.0939,-1.3913,-3.3989,-3.8381,-3.9166,-4.4368,-4.914,-4.7316,-3.6697,-0.14468,4.725,6.5813,5.0724,1.4848,-0.96636,-2.5506,-1.9141,0.78262,3.74,6.0017,6.8121,5.9867,4.7155,2.6221,1.0502,0.93951,-1.1625,-5.218,-7.6169,-8.2103,-8.148,-7.5863,-6.3101,-4.2526,-2.2208,0.15242,3.926,7.1746,7.4802,2.5651,1.0473,-0.85196,-3.3611,-4.0755,-2.2313,-0.2948,0.25695,0.052771,-1.2834,-2.754,-3.2315,-2.2578,-0.079373,1.5747,1.5438,1.2165,2.079,3.2644,2.4438,-0.81984,-4.2075,-6.0117,-5.7411,-3.4203,2.5001,2.7649,1.6557,1.4177,1.5865,0.86849,0.87349,0.48381,1.0469,2.6284,0.93735,-2.2648,-3.1612,-2.7399,-2.9746,-3.4238,-2.3642,0.21992,2.8302,4.1582,4.9524,5.4567,3.8428,0.41559,-2.6696
0.75947,0.39284,-1.1312,-2.1014,-1.2681,-0.10475,0.0918,0.32926,1.0689,0.99432,0.58129,0.8672,0.7879,-0.53096,-1.6809,-1.2141,-0.5628,-0.65555,-0.4138,0.14052,-0.078401,-0.056702,1.0614,1.8169,1.8224,1.0244,-0.35749,-1.5322,-1.619,-0.67453,-0.023206,0.37844,1.3159,1.6449,1.905,3.2061,3.7089,2.3718,0.90912,0.46579,-0.18551,-1.4571,-1.9444,-1.3972,-0.69849,-0.54311,-1.8511,-2.8707,-1.4709,0.19489,1.3562,2.2997,1.4672,-1.193,-4.1367,-3.52,-2.1547,-0.80616,0.031198,1.6347,4.3084,6.0876,4.761,-2.6197,-1.5031,0.82625,1.5339,2.1559,4.0434,4.5455,3.0939,1.675,1.2976,0.9467,-0.16495,-1.9425,-3.5877,-3.6148,-1.6488,4.6471,3.7955,1.4739,0.47744,-0.015043,-1.7675,-2.7087,-3.0614,-3.1764,-2.1386,-1.0926,-0.38948,-0.397,-0.88127,-0.8916,-0.87647,-0.71737,-0.56312,-0.43937,0.31573,3.0282,6.5773,6.9889,4.3534,0.88047
1.1659,0.76899,-1.1463,-2.346,-0.8147,0.34904,-1.1316,-1.9238,-0.99126,0.2178,0.60599,-0.72774,-2.5661,-4.5962,-5.7141,-3.9345,-0.62907,1.4256,1.6161,1.5426,1.701,2.2353,3.064,2.5822,0.92799,-0.60462,-1.9915,-2.9079,-1.857,-2.0837,-2.242,-0.82067,1.6567,3.1359,2.2578,1.3181,1.0132,0.18709,-0.23239,1.1983,2.5767,0.24716,-3.3455,-4.2271,-2.7523,-1.5092,-1.4495,-1.3074,0.29349,2.1143,1.7742,0.60038,0.15919,0.40475,-0.58983,-0.65699,-0.92826,-1.5226,-2.2884,-1.894,0.089255,1.8967,2.4956,-4.0712,-2.7616,-1.4901,-1.5613,-1.0994,0.71896,1.3109,1.0259,2.0913,2.7943,1.6011,-0.52122,-2.1605,-3.0382,-3.4615,-2.8438,0.22004,0.76828,1.7096,3.9658,4.5142,1.8981,-0.38812,-1.9116,-1.3042,2.1349,3.1033,0.79869,-0.74558,-0.19581,0.34853,-0.90484,-2.4799,-2.8673,-2.607,-1.363,1.4685,3.3254,2.1685,-0.87425,-4.3194
-0.15088,-0.46329,-1.2466,-1.5241,-0.75615,-0.34484,-0.97576,-1.3677,-0.89263,-0.25813,0.090326,-0.11724,-0.51227,-1.1934,-1.9124,-1.3359,-0.14292,0.35421,0.21067,0.1837,0.084821,-0.049188,0.38472,0.82237,0.9107,0.56462,-0.46006,-1.7708,-1.5768,-0.65593,-0.39358,0.055673,1.2584,1.9131,1.5878,1.1644,0.88001,0.60419,0.38296,0.9611,1.6618,0.1628,-2.4013,-3.2204,-2.8259,-2.4802,-2.3298,-2.2034,-1.1727,0.22887,0.68067,0.5135,0.44938,0.20371,-0.99339,0.39109,1.1354,0.56824,-0.030956,0.027239,0.76129,1.1953,0.67442,-2.2882,-1.1385,0.25638,0.60183,1.3737,2.3685,1.9512,1.0865,0.83499,0.87309,0.34286,-0.99284,-2.2285,-2.949,-3.0624,-2.5426,1.4832,1.8248,0.99175,1.2679,1.5602,-0.13616,-1.722,-2.9634,-2.7198,-0.39854,0.63971,-0.45834,-1.6116,-1.4673,-0.9396,-0.40961,0.57855,0.99361,1.0133,1.4286,2.4893,3.3945,2.5383,0.62511,-1.2883
-0.23141,-1.1457,-2.1431,-1.9507,-0.91324,-0.32394,-0.51129,-1.1361,-1.1943,-0.037189,1.1157,1.4266,1.6877,2.0987,2.6986,2.8963,2.071,1.1559,1.0035,0.53125,-1.3939,-2.9381,-2.7452,-1.5221,-0.20029,0.56613,0.51809,-0.59748,-2.7977,-1.6944,-0.35137,0.29446,0.98655,1.768,1.8849,1.6333,1.6741,1.3528,0.056748,-0.57403,0.091998,0.57695,0.85403,1.3481,0.78236,-1.0571,-2.8998,-3.5742,-2.0706,0.4932,2.0758,2.4212,2.2801,1.3124,-1.3847,-1.7234,-1.4791,-1.4981,-2.3719,-2.0352,-0.52229,0.34024,0.9649,-0.038148,0.58874,0.52753,0.88348,2.4182,3.2269,2.4065,0.18176,-2.3966,-3.3349,-2.6607,-1.3127,-0.4861,-1.0121,-1.8111,-1.9489,1.6104,2.0803,2.0932,2.0847,1.0508,-0.50601,-1.1445,-0.97604,-0.57197,-0.15183,0.55219,0.9352,0.58896,0.27617,-0.7042,-1.4364,-0.27976,0.54359,-0.22578,-0.27836,1.0631,1.7181,0.94011,-0.25562,-1.29
-1.2871,-1.7911,-1.1229,-1.044,-1.3341,-0.94471,-0.40221,-0.092032,0.20015,0.72162,0.98445,0.60551,0.045303,-0.47884,-0.59174,-0.71131,-1.3468,-1.0345,0.20665,0.44515,-0.30905,-0.58816,-0.10084,0.45751,0.48862,0.14995,0.30464,0.74087,-0.16458,-0.28731,-0.32462,-0.051983,0.71797,0.72909,-0.17812,-0.041712,0.71001,0.33785,-0.62652,-1.077,-1.1522,-1.2545,-1.3583,-1.1441,-0.4532,0.03964,-0.39841,-1.1506,-0.96529,-0.21286,0.82294,1.7775,1.9366,1.369,-1.1392,-0.91357,-0.57826,-0.67443,-0.26088,0.90692,1.5819,1.0701,0.48927,-2.545,-1.3209,-0.48709,-0.11721,0.39927,0.46696,-0.0096787,-0.76179,-1.304,-0.90312,-0.041083,0.64906,0.70172,0.14818,0.022081,-0.24575,-0.21928,-0.31406,-0.20293,1.0775,2.0908,1.5688,-0.03608,-1.1772,-1.0586,-0.14404,0.49666,-0.15804,-1.2538,-1.3708,-1.06,-0.93774,-0.32989,0.16672,-0.75068,-1.6798,-0.85642,0.83152,1.8239,1.7571,1.1388
-0.49697,-1.0542,-0.30362,0.068414,-1.5474,-2.8409,-2.0994,-0.24664,1.6848,2.0793,1.0773,0.48037,0.5447,0.73593,0.61989,0.72415,0.6799,0.10848,-0.46604,-1.4132,-2.5655,-3.5234,-3.8662,-2.9165,-0.21317,2.9685,4.4862,4.2623,-0.29294,-2.5958,-3.5897,-3.095,-0.60939,2.009,2.4448,1.4518,1.1135,1.522,1.3254,0.15108,-1.1076,-2.1191,-2.4015,-1.5351,-0.96104,-1.0732,-1.1794,-0.72189,-0.14021,-0.17359,0.56864,2.0541,3.0064,2.8672,0.2646,-1.1941,-1.9049,-2.3759,-2.6411,-1.9611,-0.38567,1.7339,3.157,-0.40477,-0.73953,-0.64741,-0.3737,-0.90975,-1.5598,-0.95117,-0.39258,-1.432,-2.1765,-1.3805,-1.1247,-2.2695,-2.9931,-1.1035,2.2485,3.2163,1.9365,0.82119,-0.33783,-0.53219,0.20778,0.4582,-0.10828,-1.0076,-1.4897,-0.71722,0.074921,-0.33407,-1.4768,-2.5762,-2.4846,-1.0636,0.43412,1.0349,0.82701,0.73593,1.5793,2.0856,0.26017,-1.7785
