0.38841,-0.45301,-0.37541,0.056982,0.29987,0.56523,-0.37848,-0.24779,0.095095,0.27277,0.13487,-0.03323,-0.30468,-0.96588,-1.5605,-1.5558,-1.0755,-0.50008,0.47241,0.10971,0.27607,0.4121,0.18193,0.28517,1.3164,1.1541,0.82277,0.40112,-0.094604,-0.80653,1.15,0.09087,-0.61817,-0.96868,-0.85817,-0.65565,-0.61743,-0.72452,-0.65146,-0.70067,0.61237,-0.24803,-0.012521,0.17544,0.1256,0.049955,-0.0025547,1.0293,0.99908,1.1431,1.0484,0.59654,0.33428,0.38976,0.77426,0.29245,0.30285,0.10173,-0.15275,-0.32781,-0.25053,1.1193,0.29392,-0.44714,-0.52855,-0.42784,-0.73393,-0.8028,-0.19256,0.22061,0.095185,0.38287,0.38622,0.12255,-0.44895,-0.8016,-0.71942,-0.46689
0.14228,-0.76939,-0.40505,0.64139,0.71866,0.52482,-0.71912,-0.78156,-0.67353,-0.18415,0.038313,0.58024,1.2387,0.83778,-0.033899,-0.61058,-0.92392,-0.79735,0.073723,-0.73228,-1.0862,-0.66538,-0.0015063,0.41671,0.99553,1.0869,0.91636,0.56485,-0.16602,-1.0733,1.418,0.62526,0.092693,-0.54991,-0.68137,-0.31513,-0.017909,0.13826,0.10776,-0.082612,-1.0278,-1.0088,-0.18777,0.30762,0.35325,0.14565,0.23151,1.6427,0.61724,0.19663,0.35446,0.80035,0.23145,-0.79447,-0.93133,0.31041,0.030138,0.1338,0.53502,0.44853,-0.13965,0.19916,0.29831,-0.15557,-0.82455,-1.4827,-1.456,-0.34818,0.65388,0.81079,0.49586,0.36794,0.42792,0.46667,-0.15843,-1.0999,-1.6195,-1.4388
0.0049315,-0.67325,-0.15675,0.49867,0.77499,1.0031,-1.0714,-0.23696,0.046945,-0.20792,-0.62815,-0.70497,-0.62898,-0.47806,-0.36295,-0.46976,-0.28798,0.17655,1.0401,0.48767,0.021747,-0.14392,-0.22282,-0.1686,1.1849,1.456,0.99222,-0.1094,-0.98481,-1.5678,1.4716,0.84636,0.35991,-0.68366,-1.0657,-0.59711,-0.36264,-0.57109,-0.95619,-1.6273,0.43859,-0.22196,0.27028,1.0177,1.195,0.72294,0.32781,1.1675,0.46559,0.51626,0.31943,-0.072431,-0.24775,-0.062825,0.043101,0.67634,0.75648,0.48402,-0.005574,-0.47814,-0.63037,-0.18975,0.12967,0.038638,-0.42833,-0.64244,-0.7251,-0.50372,0.068167,0.33751,0.28442,0.67601,0.52131,0.50617,-0.0097288,-1.2775,-2.269,-2.0279
-0.13177,-0.57464,-0.68734,-0.39214,-0.070949,0.32073,-0.58118,-0.63349,-0.048085,0.67957,0.73857,0.64858,1.045,0.89479,-0.28257,-1.1101,-1.1949,-0.83904,-0.82307,-1.1731,-0.69196,0.33459,0.89961,1.1295,0.63265,0.3952,0.52776,0.56744,0.56555,0.81883,0.1632,-0.56423,-1.0789,-0.95305,-0.59328,-0.49371,-0.35408,0.008954,0.33877,0.86598,0.26112,-0.66917,-0.97892,-0.80738,-0.83714,-0.97854,-0.59073,0.58999,1.5322,0.98456,0.66086,0.24986,-0.014203,0.11163,0.30021,-0.47743,-0.21759,0.35629,0.51671,0.47315,0.58106,0.89758,0.62108,-0.076074,-1.0741,-1.3503,-0.57717,-0.20378,-0.34198,0.20042,0.69721,-0.063741,0.33265,0.9007,0.71714,0.051042,0.040309,0.32007
-0.80651,-0.7059,-0.30836,-0.084472,0.18354,0.43627,-0.016799,-0.68051,-0.24376,0.87633,1.3303,0.78368,-0.32255,-1.3069,-1.3394,-0.68609,-0.096127,0.49054,0.042117,-0.1469,-0.5109,-0.47203,0.028911,0.36334,0.13005,-0.38013,-0.68973,-0.46774,0.62358,1.6842,-0.018764,-0.5549,-0.70051,-0.23238,0.2432,0.010441,-0.56484,-0.34079,0.622,1.3541,-0.33486,-0.32214,-0.20186,-0.65362,-1.163,-0.78627,-0.15566,0.33419,0.81327,-0.07289,-0.14608,0.49467,0.86089,1.0605,1.6957,-0.49325,-0.6392,-0.21619,0.41776,0.38051,-0.062011,1.4657,0.97476,0.37241,0.095591,0.10305,-0.2633,-1.1024,-1.4813,-0.55432,0.332,0.15872,0.2764,0.29573,-0.23612,-0.67601,-0.23548,0.21813
0.15707,-0.68851,-1.0985,-1.0761,-0.92906,-0.52841,-0.97386,-1.1747,-0.64609,0.10782,0.40757,0.35434,0.043488,-0.51838,-0.97772,-1.0382,-0.64386,0.55608,-0.85212,-0.61223,-0.27648,0.010163,0.11483,0.24012,1.1649,0.4187,0.43793,0.67238,0.5263,0.54676,0.78948,-0.21162,-0.28024,-0.12334,-0.2319,-0.24129,0.024645,0.063618,-0.00092547,0.24584,0.3988,-0.52046,-0.93537,-0.68723,-0.47337,-0.30939,0.21774,1.8938,1.5892,0.94025,0.77132,0.38188,-0.091983,0.20045,1.155,-0.69388,-0.62646,-0.048633,0.61693,0.5924,0.26573,0.575,-0.20109,-0.77654,-0.72549,-0.48819,-0.23887,-0.18416,-0.28026,-0.067269,0.35664,-0.72032,-0.10965,0.36526,0.54576,0.71168,0.84406,0.66657
0.33168,0.02918,-0.53543,-0.37207,-0.027009,-0.060982,-0.68964,-0.37834,-0.025139,0.099843,0.17842,-0.074274,-0.89225,-1.7503,-1.7723,-0.71476,0.38364,1.3826,0.74579,-0.25703,-0.66518,-0.91007,-0.76351,-0.14713,0.97345,1.0412,0.76811,0.4707,0.86013,1.622,0.17329,-0.58054,-0.92658,-0.74933,-0.65758,-1.1848,-0.91203,0.66929,1.5158,1.605,-0.46586,-1.4056,-0.87367,-0.46007,-0.51111,-0.37492,-0.24808,0.79477,3.1425,1.2615,0.22321,0.17336,0.38016,0.57485,1.2489,1.2447,0.042695,-0.3248,-0.064708,-0.77363,-1.5563,0.79232,-0.36072,-0.77123,-0.26211,-0.22944,0.38777,0.65373,-0.22569,-0.27061,-0.11931,-1.5617,-0.95494,0.1688,1.0018,0.9639,0.99931,0.91612
-0.49989,-1.0013,-1.0016,-0.51,-0.26821,-0.11727,-0.64302,-0.88081,-0.74049,-0.4119,-0.45488,-0.39505,-0.080412,-0.26488,-0.47311,-0.059802,0.25354,0.61318,-1.1588,-0.9705,-0.31507,0.5139,0.48311,0.20264,0.74399,0.3695,0.35394,0.61648,0.70742,0.44204,0.0084896,-0.18932,-0.278,-0.04462,0.60634,0.8944,0.73274,0.21819,-0.16993,0.13506,0.082958,0.66417,0.45393,-0.071513,-0.42271,-0.87097,-0.62591,0.63672,0.86873,0.18025,0.052818,0.093242,-0.27241,-0.25207,0.49809,-0.75636,-0.69239,-0.20185,0.26199,0.39099,-0.2342,-1.7698,-1.4057,0.18776,1.2814,1.007,0.2444,0.1315,0.25803,-0.081021,0.11581,-0.43124,-0.5308,-0.60401,-0.20671,0.15056,-0.23336,-0.65564
0.5443,-0.44263,-0.79535,-0.10596,0.14672,-0.25148,-0.47746,-0.13225,0.0051516,-0.16505,-0.21498,-0.29443,-0.96061,-1.6962,-1.5292,-0.77236,-0.11592,0.68275,1.1747,0.3979,0.14243,-0.68391,-1.3301,-1.0105,0.91608,0.98787,0.48891,-0.13504,-0.0072548,0.44302,1.6289,0.42539,-0.22331,-0.22757,-0.37761,-0.88174,-0.31526,0.79743,0.54639,-0.50893,-0.80137,-1.4826,-0.53865,0.3681,0.6159,0.90321,0.94913,1.7895,2.1566,1.1285,0.11432,-0.60681,-0.14781,0.62037,0.8474,0.60596,-0.14032,-0.33162,-0.090178,-0.34586,-0.52025,0.74784,-0.57574,-0.88761,-0.35514,-0.66321,-0.14248,0.79904,0.55317,-0.097351,-0.79775,-1.3284,-1.0162,-0.45769,0.37908,1.1614,1.3641,0.83644
0.39719,-0.7115,-1.0024,-0.81989,-0.03229,1.2951,-1.4275,-1.4327,-1.1733,-0.47934,-0.22278,-0.3067,-0.12418,-0.46289,-1.3268,-1.6729,-1.6285,-1.2489,-0.9484,-1.3615,0.050236,1.2273,1.2134,1.8022,0.79758,1.3805,2.1762,2.2648,1.3869,0.3007,-0.23697,-0.55571,-0.3055,-0.51663,-1.1132,-1.1966,-0.71488,-0.37905,-0.16195,0.16871,1.1951,-0.47114,-1.2407,-1.5284,-1.4316,-0.94661,0.073834,2.2619,2.0454,1.6617,1.719,1.6852,1.2959,0.72635,0.56164,-0.15523,-0.82779,-0.4684,0.38317,0.061866,-0.68136,-0.46154,-0.28973,-0.14134,-0.31038,0.10028,0.52656,0.32818,-0.34351,-0.58267,0.18768,0.43297,0.18104,-0.47495,-1.0319,-1.381,-1.3848,-1.1455
0.2388,-0.73962,-0.56857,0.21872,0.6051,0.88916,-1.9611,-1.1926,-0.15933,0.48049,0.3692,0.38629,0.63824,0.30801,-0.61398,-1.4322,-1.4637,-0.77241,-0.3951,-0.73074,-0.19442,0.49332,0.72214,1.013,1.7802,1.9439,1.5376,0.69673,-0.30959,-1.3801,0.54396,-0.13586,-0.74995,-1.2039,-1.0618,-0.53409,-0.10257,-0.17418,-0.53321,-0.80528,0.46,-0.43735,-0.2697,-0.27132,-0.14461,0.080686,0.051233,1.069,1.2809,1.3244,1.081,0.71528,0.30209,-0.0067936,-0.10662,-0.17895,-0.28628,0.057169,0.29001,0.1911,0.28705,1.4169,0.65868,-0.032341,-0.55314,-0.78599,-0.8935,-0.62363,-0.081433,-0.033539,-0.45653,0.49948,0.44116,0.33507,-0.079154,-0.55057,-0.80232,-0.81431
0.21089,-0.056052,-0.18685,0.22783,0.098107,-0.56316,0.57082,0.69402,0.90404,1.0125,0.97786,0.84326,-0.039253,-0.36877,0.46263,0.35441,0.10958,0.33455,0.74893,1.1581,1.0689,0.20386,-0.99397,-2.1251,-0.19064,-0.39622,-0.62795,-1.0866,-2.0532,-2.3966,-0.069687,0.89792,1.4116,1.4652,0.83385,0.15835,-0.22183,-0.64885,-0.76284,-1.0081,-0.50898,-0.024537,-0.011264,0.88619,1.7815,1.7186,0.89986,-0.92377,-2.367,-1.1242,0.0077478,0.17688,-0.53521,-1.0395,-1.3078,-0.34251,0.31948,0.68217,0.93084,0.99546,0.84323,1.5643,0.86244,0.043067,-0.12525,-0.93331,-1.8564,-1.2693,-0.15632,0.19591,-0.039844,0.31518,-0.13488,-0.019619,1.1814,2.0011,1.114,0.41961
-0.20255,-0.75198,-0.48876,0.10453,0.28801,0.37119,-2.0943,-0.86107,0.24723,0.72803,0.60787,0.59309,0.66843,0.50943,-0.025173,-0.63645,-0.52539,-0.068801,-0.69874,-0.21072,0.49397,0.68806,0.35645,-0.087801,0.96335,0.94049,0.63497,0.2154,-0.61722,-1.5707,-0.24424,0.041122,0.10312,-0.35619,-0.50405,0.023752,0.36643,0.021375,-0.48574,-0.9365,0.26127,0.10442,0.27039,0.27565,0.2916,0.33155,0.16305,0.21424,-0.57063,0.17092,0.49508,0.45898,0.10541,-0.44465,-0.94179,-0.11341,0.11413,0.55308,0.60102,0.078759,-0.30039,-0.058059,-0.09993,-0.066628,-0.098909,0.16029,0.11081,-0.19825,-0.18065,-0.15331,-0.18474,0.98668,0.47529,-0.027837,-0.66288,-1.1491,-1.3651,-1.3914
0.0051041,-0.083557,-0.30153,-0.28249,-0.22298,-0.305,0.52843,0.062934,-0.037857,0.20994,0.87232,1.3673,1.0321,0.294,-0.37658,-0.92189,-0.69273,0.25171,0.24893,0.47285,0.23175,-0.29397,-0.45766,-0.37191,-0.26148,-0.68944,-0.46492,0.29717,0.7921,1.1393,-0.15821,-0.30928,-0.71783,-0.69182,-0.59696,-0.6908,-0.62501,-0.28172,0.30726,0.87888,-0.0079413,-0.72372,-0.57805,-0.001532,0.0097597,-0.34002,-0.63462,-0.56636,0.44789,0.35793,0.4583,0.32145,-0.011894,0.0045456,0.63083,0.28438,0.13473,0.11667,0.2233,0.12,-0.07183,0.76756,0.60837,0.17701,-0.29826,-0.63081,-0.64432,-0.67047,-0.48654,0.28126,0.68042,-0.2448,-0.29676,-0.33856,0.1458,0.93817,1.3528,1.1319
0.10572,-0.21189,-0.48043,-0.54458,-0.4458,-0.2637,-0.68353,-0.78935,-0.52909,-0.06272,0.30982,0.57347,0.52084,-0.01166,-0.51904,-0.53223,-0.3028,0.131,-0.52965,-0.22952,0.12806,0.34802,0.11077,-0.2565,0.69536,0.4334,0.38952,0.22649,-0.11574,-0.35188,0.31503,0.077473,0.064705,-0.16765,-0.35409,-0.12076,0.14915,0.13477,0.047673,-0.0061493,0.05152,-0.26907,-0.48897,-0.29113,0.0068461,0.21419,0.428,0.94988,0.49726,0.38928,0.40065,0.24211,-0.10487,-0.2045,0.084956,-0.054402,-0.024743,0.28739,0.46377,0.13517,-0.30438,0.037973,-0.21799,-0.54351,-0.54356,-0.27923,-0.095807,-0.16876,-0.087077,0.21832,0.44121,0.09989,0.10952,0.048596,-0.13826,-0.27524,-0.30136,-0.26714
0.6171,0.64802,0.18652,-0.19596,-0.50292,-0.85416,1.5397,0.47385,0.06884,0.15646,0.65083,0.60865,-0.28146,-0.98795,-1.0141,-0.83222,-0.68021,-0.43581,-0.16275,0.073807,0.37374,0.56631,0.48549,0.35572,0.16229,-0.40274,-0.39965,0.029717,0.42951,0.69973,-0.049071,-0.41331,-0.73323,-0.47119,-0.11532,-0.054293,-0.29551,-0.13458,0.61951,1.1652,0.2358,-0.24208,-0.54687,-0.5939,-0.78256,-0.65692,-0.18165,-0.0099333,0.29248,0.34347,0.53892,0.42505,0.19006,0.31877,0.93961,-0.2799,-0.23454,-0.1802,-0.12951,0.091111,0.19765,0.77475,0.13721,-0.69769,-0.86675,-0.4663,0.18353,0.52504,0.31484,0.058802,0.15981,-0.14106,0.14449,0.43975,0.1941,-0.16413,-0.086351,0.16206
-0.35875,-1.5749,-0.87367,1.1724,2.0395,2.0927,-1.1778,-0.80181,-0.41121,0.25583,0.5422,0.97727,1.5217,1.0326,0.19545,-0.34958,-1.3582,-2.4371,-0.23373,-0.49978,0.234,1.1382,1.3823,1.4356,1.1458,1.1747,0.44576,-0.17573,-0.36331,-0.89357,0.80509,0.12203,-0.82447,-1.707,-1.5955,-0.75694,-0.43364,-1.0279,-1.1684,-0.77354,0.20455,-0.66411,-0.27307,0.29842,0.48023,0.2336,-0.098306,0.38288,0.64123,1.2292,0.78202,0.094903,-0.46188,-0.63783,-0.67963,-0.42033,-0.66525,-0.81872,-0.50205,0.64509,1.4242,0.48751,0.65979,1.1101,0.32538,-0.24248,0.0053823,0.27137,0.10414,-0.45397,-0.97438,1.1169,1.3819,0.86358,-0.47541,-1.3713,-1.5257,-1.3019
0.17718,-0.33561,-0.7993,-1.2931,-1.4027,-1.3912,-1.6026,-1.0284,-0.42423,-0.18378,0.13499,0.83499,0.97648,0.76793,0.48921,-0.40022,-0.81682,0.16196,-0.52126,-0.23936,0.244,0.1435,-0.55642,-0.97477,1.069,0.24509,-0.63244,-1.181,-1.275,-1.0059,0.89004,0.15549,-0.4384,-0.25931,0.33551,0.71297,0.70427,0.098864,-0.69648,-1.5019,0.077028,0.18309,0.38961,1.3533,2.2711,1.9349,0.79038,0.3387,0.30609,0.7148,0.67355,0.1941,-0.27947,-0.082463,0.13016,-0.89644,-0.1086,0.49011,0.44103,0.36355,0.82637,1.9733,0.63039,-0.64197,-1.0218,-1.1946,-1.5712,-1.6163,-0.44632,0.71231,0.23053,0.31214,0.33916,0.37537,0.53043,0.86395,0.67356,0.35963
1.0038,-0.4131,-0.71667,-0.25851,0.11815,0.43535,-2.3722,-1.0844,0.33646,1.1847,1.1058,0.74481,0.51595,-0.11644,-1.4188,-2.4729,-1.9374,-0.42844,-0.4588,-0.78458,-0.21697,0.069173,0.29096,1.2414,3.2383,2.7287,1.6508,0.67872,-0.27163,-1.4188,1.1516,-0.15677,-1.2594,-2.2287,-2.0574,-0.89418,0.13328,0.33442,-0.19829,-0.94697,1.2445,-0.715,-1.363,-1.6758,-1.1393,-0.20594,0.18597,2.115,2.0035,1.5854,1.2113,1.0006,0.80475,0.61801,0.75917,0.023673,0.4378,0.53453,-0.16618,-0.5302,0.0618,1.8446,0.52924,-0.48198,-1.1171,-0.98037,-0.47773,-0.21339,-0.070318,-0.26751,-0.67319,0.90384,0.72873,0.55026,-0.54667,-1.877,-2.1798,-1.6763
0.66288,0.26943,0.01035,-0.19607,-0.49659,-0.80795,-0.28496,-0.12682,0.72668,1.1864,0.8391,0.65584,0.28238,-0.28237,-0.62447,-1.1982,-0.99841,-0.46083,0.39171,0.22025,0.43792,0.20106,-0.63847,-0.87653,0.76851,0.43442,-0.31473,-0.96884,-1.4344,-1.6724,1.2009,0.94092,1.0156,0.67799,0.02102,-0.16543,-0.17579,-0.62855,-1.1095,-1.8331,0.47445,0.071284,-0.32981,0.50775,1.5255,1.5105,1.1324,0.98856,-0.6246,-0.09955,0.42799,0.44561,-0.08391,-0.35783,-0.41369,-0.12735,0.37629,0.61935,0.77876,0.62942,0.16354,1.2748,0.28149,-0.61895,-0.66889,-1.0907,-1.8486,-1.4395,-0.08994,0.61411,0.57255,0.67336,0.56933,0.46395,0.32427,0.067889,-0.59619,-0.66483
-0.33976,-0.54639,-0.27103,0.3996,0.57192,0.47232,0.37679,-0.094227,-0.08451,0.14465,0.36323,0.47065,-0.0037553,-0.89492,-1.3481,-0.99903,-0.1515,0.30451,0.62612,0.40383,-0.075367,-0.3807,-0.58031,-0.54313,-0.15775,-0.22729,-0.11856,-0.026881,-0.11336,-0.23695,1.0987,0.97032,0.89583,0.40517,-0.21191,-0.47045,-0.36043,-0.26264,-0.013047,0.19057,-0.86918,-0.63989,-0.45328,-0.10012,0.083212,0.18618,0.66679,1.3788,-0.024269,-0.29887,-0.16728,0.23,0.52473,0.41027,0.35514,-0.44602,-0.35336,-0.19312,0.1782,0.42277,0.20355,0.59397,0.30235,0.40934,0.19758,-0.74602,-1.2064,-0.45604,0.35675,0.26394,-0.1775,0.037709,0.19417,0.18942,0.12981,-0.015911,-0.30138,-0.21512
-0.20576,-0.9925,-1.4118,-1.3495,-0.46563,0.43671,-1.5939,-1.5746,-1.2071,-0.77083,-1.0054,-1.2779,-1.3077,-1.5783,-1.9696,-1.9865,-0.96424,1.028,-0.62581,-1.258,-0.84875,0.057252,0.54297,1.207,2.1195,1.5875,0.49661,-0.11602,0.28236,0.4434,1.5255,-0.1143,-0.60972,-0.53449,0.018147,0.52559,0.55718,-0.10547,-0.60486,-0.56385,0.63491,0.16121,-0.55071,-0.70462,-0.29877,0.055746,0.9523,3.4797,2.749,1.1133,0.90097,1.4971,1.616,1.5027,1.8198,-1.1508,-1.0734,-0.53519,0.13929,0.23421,-0.17367,0.32753,-0.10627,-0.50459,-0.72975,-0.46586,-0.50663,-0.6699,-0.29791,0.072854,0.30098,-0.026803,0.1007,-0.22753,-0.5137,-0.77942,-1.0764,-0.79394
